Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,23,IND,NBA,C,78,8,13.3,1.6,3.1,0.517,0,0,0,1.6,3,0.519,0.517,0.4,0.7,0.608,0.8,2.1,2.9,0.8,0.3,1.1,0.8,2.1,3.6
1984-85,24,IND,NBA,C,62,5,11.3,1.4,3.1,0.447,0,0,0,1.4,3,0.45,0.447,0.5,0.8,0.58,0.9,1.8,2.7,0.5,0.3,0.7,0.9,1.7,3.2
1985-86,25,HOU,NBA,C,43,0,3.6,0.3,0.9,0.333,0,0,0,0.3,0.9,0.342,0.333,0,0.1,0.167,0.3,0.3,0.7,0.2,0.1,0.2,0.3,0.7,0.6
1986-87,26,CHI,NBA,C,44,26,12.1,0.9,2.1,0.43,0,0,0,0.9,2.1,0.435,0.43,0.1,0.2,0.556,0.9,1.1,2,0.5,0.2,0.7,0.4,1.9,1.9
1987-88,27,CHI,NBA,C,22,0,5.2,0.4,1.3,0.31,0,0,0,0.4,1.3,0.321,0.31,0,0.1,0,0.4,0.9,1.3,0,0.1,0.7,0.3,1.2,0.8
Career,NA,,NBA,,249,39,10.2,1.1,2.4,0.458,0,0,0,1.1,2.3,0.462,0.458,0.3,0.5,0.559,0.7,1.4,2.2,0.5,0.2,0.7,0.6,1.6,2.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,IND,NBA,,140,13,12.5,1.5,3.1,0.486,0,0,0,1.5,3,0.488,0.486,0.4,0.7,0.594,0.9,2,2.8,0.6,0.3,0.9,0.9,1.9,3.4
2 seasons,NA,CHI,NBA,,66,26,9.8,0.7,1.8,0.402,0,0,0,0.7,1.8,0.408,0.402,0.1,0.2,0.455,0.7,1,1.7,0.3,0.2,0.7,0.3,1.7,1.6
1 season,NA,HOU,NBA,,43,0,3.6,0.3,0.9,0.333,0,0,0,0.3,0.9,0.342,0.333,0,0.1,0.167,0.3,0.3,0.7,0.2,0.1,0.2,0.3,0.7,0.6
