Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,CHH,NBA,SG,82,36,23.7,4.6,10.2,0.45,0,0.2,0.143,4.6,10,0.455,0.451,1.9,2.2,0.835,1.3,1.9,3.2,3.7,1.3,0.5,2,2.3,11
1991-92,23,CHH,NBA,SG,79,79,36.8,8.4,18.1,0.467,0.1,0.3,0.24,8.4,17.7,0.471,0.469,3.6,4.8,0.745,2.1,3,5.1,4.2,1.9,0.6,2.3,3,20.5
1992-93,24,CHH,NBA,SG,69,67,35.2,6.7,15,0.449,0.2,0.9,0.274,6.5,14.1,0.46,0.457,3.2,4.2,0.772,1.7,3.2,4.9,3.9,1.4,0.5,2.5,2.8,16.9
1993-94,25,SEA,NBA,SG,79,77,30.8,5.4,12.3,0.443,0.5,1.5,0.317,4.9,10.7,0.461,0.462,2.7,3.5,0.782,1.2,2.2,3.4,3.5,1.9,0.4,1.8,2.5,14.1
1994-95,26,SEA,NBA,SG,73,58,29.1,5.4,11.8,0.457,0.9,2.3,0.368,4.5,9.4,0.479,0.494,2.1,2.9,0.742,1.4,2.6,4,2.6,1.6,0.4,1.9,2.5,13.7
1995-96,27,TOT,NBA,SG,47,46,35.8,5.2,11.1,0.469,0.6,1.7,0.329,4.7,9.5,0.494,0.494,2.9,3.7,0.784,1.5,3.4,4.9,5.5,1.4,0.5,2.8,2.8,14
1995-96,27,CHH,NBA,SG,36,36,35.1,5,10.3,0.481,0.5,1.5,0.315,4.5,8.8,0.509,0.504,2.5,3.3,0.761,1.6,3.7,5.3,6.3,1.2,0.6,3.1,2.8,12.9
1995-96,27,NJN,NBA,SG,11,10,38,6.1,13.8,0.441,0.8,2.3,0.36,5.3,11.5,0.457,0.47,4.5,5.4,0.831,1.5,2.5,3.9,3.2,2,0.2,1.9,2.7,17.5
1996-97,28,NJN,NBA,SF,82,81,39,7.9,17.7,0.443,0.9,2.7,0.336,7,15,0.462,0.469,5.2,6.5,0.797,2.2,3.9,6.1,4,1.9,0.6,2.7,2.7,21.8
1997-98,29,NJN,NBA,SF,81,81,33.7,5.2,12,0.429,0.3,1.2,0.257,4.8,10.8,0.449,0.443,2.8,4,0.688,1.4,3.4,4.8,2.5,1.9,0.8,1.5,3.3,13.4
1998-99,30,NJN,NBA,SF,50,47,32.1,4.7,11.9,0.398,0,0.3,0.118,4.7,11.5,0.406,0.4,2.3,3.3,0.683,1.2,3.7,4.9,2.5,2.7,0.5,1.4,3.2,11.8
1999-00,31,NJN,NBA,SF,76,75,31,5.2,12.6,0.414,0.3,1,0.256,4.9,11.6,0.428,0.425,2.4,3.4,0.71,1.1,2.6,3.7,2.8,1.8,0.5,1.2,2.8,13.1
2000-01,32,NJN,NBA,SG,31,26,28.8,3.5,10.4,0.331,0.1,0.5,0.286,3.3,10,0.333,0.337,2.1,2.9,0.722,1,3.2,4.2,2.8,1.5,0.2,1.5,2.1,9.1
2001-02,33,MIA,NBA,SG,65,49,21.7,2.5,6.5,0.384,0.1,0.7,0.136,2.4,5.8,0.413,0.391,0.6,1,0.677,0.4,2.4,2.8,1.5,0.7,0.1,0.8,2.2,5.7
2002-03,34,MIN,NBA,SG,82,34,25.2,3.5,8.3,0.422,0.2,0.7,0.322,3.3,7.5,0.432,0.436,1.5,2,0.764,0.6,2.4,3,1.9,1,0.2,1.3,2.1,8.7
2003-04,35,CHI,NBA,SG,56,35,25.2,3.8,9.8,0.392,0.2,0.7,0.237,3.7,9.1,0.404,0.401,1.8,2.4,0.735,1.1,2.3,3.4,1.6,1.2,0.3,1.5,1.9,9.6
2004-05,36,MIL,NBA,SG,14,0,20.3,2.3,5.7,0.4,0.2,0.6,0.333,2.1,5.1,0.408,0.419,1.3,1.4,0.9,0.8,1.9,2.6,1.9,1,0.3,0.6,2.6,6.1
Career,NA,,NBA,,966,791,30.5,5.2,12.1,0.434,0.3,1.1,0.3,4.9,11,0.448,0.448,2.5,3.4,0.754,1.3,2.8,4.1,3,1.6,0.4,1.8,2.6,13.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NJN,NBA,,331,320,33.8,5.6,13.4,0.42,0.4,1.4,0.297,5.2,12.1,0.434,0.435,3.2,4.3,0.74,1.5,3.3,4.8,3,2,0.6,1.7,2.9,14.9
4 seasons,NA,CHH,NBA,,266,218,32.1,6.3,13.8,0.459,0.2,0.6,0.271,6.2,13.2,0.468,0.465,2.8,3.6,0.772,1.7,2.8,4.5,4.2,1.5,0.5,2.4,2.7,15.6
2 seasons,NA,SEA,NBA,,152,135,30,5.4,12,0.449,0.7,1.9,0.347,4.7,10.1,0.469,0.477,2.4,3.2,0.764,1.3,2.4,3.7,3.1,1.8,0.4,1.8,2.5,13.9
1 season,NA,MIN,NBA,,82,34,25.2,3.5,8.3,0.422,0.2,0.7,0.322,3.3,7.5,0.432,0.436,1.5,2,0.764,0.6,2.4,3,1.9,1,0.2,1.3,2.1,8.7
1 season,NA,MIA,NBA,,65,49,21.7,2.5,6.5,0.384,0.1,0.7,0.136,2.4,5.8,0.413,0.391,0.6,1,0.677,0.4,2.4,2.8,1.5,0.7,0.1,0.8,2.2,5.7
1 season,NA,CHI,NBA,,56,35,25.2,3.8,9.8,0.392,0.2,0.7,0.237,3.7,9.1,0.404,0.401,1.8,2.4,0.735,1.1,2.3,3.4,1.6,1.2,0.3,1.5,1.9,9.6
1 season,NA,MIL,NBA,,14,0,20.3,2.3,5.7,0.4,0.2,0.6,0.333,2.1,5.1,0.408,0.419,1.3,1.4,0.9,0.8,1.9,2.6,1.9,1,0.3,0.6,2.6,6.1
