Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1996-97,18,LAL,NBA,SG,9,133,12.5,0.543,0.418,0.545,0.9,9.2,5.1,16.4,1.3,1.3,17,29.8,NA,0,0.1,0.1,0.042,NA,-1.2,-0.5,-1.7,0
1997-98,19,LAL,NBA,SG,11,220,12.8,0.501,0.184,0.592,3.8,7.8,5.8,12.1,0.7,2.7,10.3,22.5,NA,0.3,0,0.2,0.046,NA,-0.3,-2,-2.2,0
1998-99,20,LAL,NBA,SG,8,315,19.1,0.502,0.162,0.246,4.5,16.3,10,21.7,2.5,2.5,16.5,27.2,NA,0.2,0.2,0.4,0.06,NA,3,1,3.9,0.5
1999-00,21,LAL,NBA,SG,22,857,19.3,0.517,0.162,0.32,3.4,9.9,6.6,19.8,2,2.9,10.9,26.7,NA,1.5,0.5,2.1,0.115,NA,3.2,1.1,4.2,1.4
2000-01,22,LAL,NBA,SG,16,694,25,0.555,0.095,0.422,4.7,13.3,9.1,25.4,1.9,1.3,10.7,30.3,NA,2.6,1.2,3.8,0.26,NA,6,0.6,6.5,1.5
2001-02,23,LAL,NBA,SG,19,833,20.5,0.511,0.135,0.336,3.8,10.6,7.3,20.2,1.7,1.5,9.8,29.8,NA,1.7,0.8,2.6,0.148,NA,4.1,0.2,4.3,1.3
2002-03,24,LAL,NBA,SG,12,531,22.2,0.531,0.196,0.328,3.3,10.1,6.6,22.8,1.4,0.1,10.4,34,NA,1.2,0.2,1.5,0.131,NA,5.6,-1.9,3.7,0.8
2003-04,25,LAL,NBA,SG,22,973,21,0.506,0.211,0.361,2.2,10.3,6.2,25.6,2.4,0.6,10.3,29.8,NA,2.1,0.8,2.9,0.145,NA,4.6,0.6,5.3,1.8
2005-06,27,LAL,NBA,SG,7,314,19.9,0.587,0.241,0.331,1.5,16.9,8.8,21.5,1.3,0.8,16.6,28.9,NA,0.5,0.1,0.6,0.087,NA,3,-0.6,2.4,0.3
2006-07,28,LAL,NBA,SG,5,215,24.1,0.561,0.215,0.285,0.5,14.3,6.9,20,1.2,0.7,13.1,33.9,NA,0.6,-0.1,0.5,0.121,NA,6,0.1,6.1,0.4
2007-08,29,LAL,NBA,SG,21,863,25,0.577,0.229,0.419,2.5,13,8,26.9,2.1,0.7,11.3,33,NA,2.4,0.8,3.2,0.178,NA,6.5,0.8,7.4,2
2008-09,30,LAL,NBA,SG,23,940,26.8,0.564,0.2,0.372,2.4,12.8,7.6,26,2.1,1.9,8.7,32.9,NA,3.3,1.4,4.7,0.238,NA,7.4,1.7,9.1,2.6
2009-10,31,LAL,NBA,SG,23,923,24.7,0.567,0.256,0.358,3.3,14,8.7,26,1.8,1.4,11.8,33.2,NA,2.7,0.9,3.6,0.19,NA,6.1,0.9,7,2.1
2010-11,32,LAL,NBA,SG,10,354,20.6,0.536,0.22,0.328,2.7,9.8,6,19.1,2.5,0.8,12.7,32.7,NA,0.5,0.2,0.7,0.099,NA,4,-0.5,3.4,0.5
2011-12,33,LAL,NBA,SG,12,476,24.4,0.525,0.199,0.316,3.5,9.6,6.5,24,1.8,0.3,9,35.8,NA,1.4,0,1.4,0.143,NA,5.7,-0.3,5.4,0.9
Career,NA,,NBA,,220,8641,22.4,0.541,0.196,0.359,3,11.9,7.4,23.3,1.9,1.3,11,31,NA,21,7.3,28.3,0.157,NA,5,0.4,5.4,16.2
