Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,22,MMF,ABA,PF,74,NA,22.9,3.3,8.3,0.394,0,0.1,0.182,3.3,8.2,0.398,0.396,1.6,2.2,0.728,3,4.6,7.6,0.6,NA,NA,1.4,2.8,8.2
1970-71,23,MMP,ABA,PF,84,NA,26.6,4.6,9.7,0.481,0,0.2,0.077,4.6,9.5,0.487,0.482,2.1,3.1,0.674,3.7,4.4,8.1,1.8,NA,NA,1.6,3,11.4
1971-72,24,MMP,ABA,SF,84,NA,36.9,6,12.8,0.469,0,0.2,0.125,6,12.6,0.475,0.47,2.9,3.8,0.75,4.4,6,10.4,1.8,NA,NA,1.9,3.8,14.9
1972-73,25,MMT,ABA,PF,76,NA,30.5,4.5,9.5,0.476,0,0.1,0.143,4.5,9.4,0.48,0.477,1.9,2.6,0.737,3.2,4.7,7.9,1.5,NA,NA,1.7,3.7,11
1973-74,26,MMT,ABA,PF,81,NA,35.1,5.6,12.3,0.454,0,0.3,0.115,5.6,12,0.463,0.456,2,2.7,0.741,2.5,5.7,8.2,2.5,1.3,1,2.3,3.4,13.2
1974-75,27,KEN,ABA,SF,84,NA,32,5.5,11.3,0.483,0,0.1,0,5.5,11.2,0.486,0.483,1.7,2.3,0.735,2.4,4.9,7.2,3,1.3,0.8,2.4,4.2,12.6
1975-76,28,KEN,ABA,PF,83,NA,31.7,5.8,12.2,0.476,0,0.1,0.5,5.8,12.2,0.476,0.477,1.9,2.5,0.775,2.9,4.6,7.5,2.5,1,0.7,2.4,3.9,13.6
1976-77,29,IND,NBA,PF,80,NA,33.9,5.5,12.7,0.43,NA,NA,NA,5.5,12.7,0.43,0.43,2.1,2.8,0.744,2.7,4.8,7.6,2.4,1.3,1,NA,3.8,13
1977-78,30,BUF,NBA,PF,79,NA,21.7,2.9,6.5,0.44,NA,NA,NA,2.9,6.5,0.44,0.44,1.1,1.5,0.706,1.3,2.9,4.2,1.5,0.9,0.5,1.7,3.2,6.8
Career,NA,,TOT,,725,NA,30.2,4.9,10.6,0.459,0,0.1,0.143,4.9,10.5,0.462,0.459,1.9,2.6,0.733,2.9,4.7,7.7,2,1.2,0.8,1.9,3.6,11.7
,NA,,ABA,,566,NA,30.9,5.1,10.9,0.465,0,0.1,0.143,5.1,10.8,0.469,0.466,2,2.7,0.734,3.2,5,8.2,2,1.2,0.8,2,3.6,12.2
,NA,,NBA,,159,NA,27.8,4.2,9.6,0.433,NA,NA,NA,4.2,9.6,0.433,0.433,1.6,2.2,0.731,2,3.9,5.9,1.9,1.1,0.8,1.7,3.5,9.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"MMP,MMT",ABA,,325,NA,32.3,5.2,11.1,0.469,0,0.2,0.113,5.2,10.9,0.475,0.47,2.2,3.1,0.726,3.5,5.2,8.7,1.9,1.3,1,1.9,3.5,12.7
2 seasons,NA,KEN,ABA,,167,NA,31.9,5.6,11.8,0.479,0,0.1,0.273,5.6,11.7,0.481,0.48,1.8,2.4,0.756,2.6,4.7,7.4,2.8,1.1,0.7,2.4,4.1,13.1
1 season,NA,IND,NBA,,80,NA,33.9,5.5,12.7,0.43,NA,NA,NA,5.5,12.7,0.43,0.43,2.1,2.8,0.744,2.7,4.8,7.6,2.4,1.3,1,NA,3.8,13
1 season,NA,BUF,NBA,,79,NA,21.7,2.9,6.5,0.44,NA,NA,NA,2.9,6.5,0.44,0.44,1.1,1.5,0.706,1.3,2.9,4.2,1.5,0.9,0.5,1.7,3.2,6.8
1 season,NA,MMF,ABA,,74,NA,22.9,3.3,8.3,0.394,0,0.1,0.182,3.3,8.2,0.398,0.396,1.6,2.2,0.728,3,4.6,7.6,0.6,NA,NA,1.4,2.8,8.2
