Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,19,SAC,NBA,SF,54,1,430,8.8,20.4,0.429,0,0.8,0,8.8,19.6,0.446,2.7,5.4,0.5,5.7,4.7,10.4,3.2,2.2,0.7,2.6,5.4,20.2,NA,97,102
2002-03,20,SAC,NBA,SF,47,7,571,7.9,16.1,0.492,0.1,0.4,0.25,7.8,15.8,0.497,3.4,6.5,0.527,3.3,7.9,11.3,2,2.1,1.3,3.9,6,19.4,NA,94,98
2003-04,21,SAC,NBA,SF,37,1,337,4.9,13.7,0.36,0,0.3,0,4.9,13.4,0.368,1.7,3.7,0.458,5.4,6,11.4,2.9,2.1,2.1,1.2,5.7,11.5,NA,96,104
2004-05,22,CHA,NBA,SF,70,68,2147,6.9,15.4,0.449,0.4,1.5,0.274,6.5,13.9,0.468,4.6,7,0.661,2.9,6.5,9.4,3.3,2.8,2.2,3.9,4.4,18.9,NA,97,104
2005-06,23,CHA,NBA,SF,55,52,1895,8.6,16,0.538,0.4,1.4,0.28,8.2,14.6,0.562,5.1,8.3,0.614,3.3,7.8,11.2,2.6,3.7,3.1,2.7,4.1,22.7,NA,112,100
2006-07,24,CHA,NBA,SF,72,71,2640,9.4,18.8,0.502,0.8,2.4,0.325,8.7,16.4,0.528,6.1,8.8,0.691,2.8,7.4,10.2,3.7,2.8,1.4,3.2,4.1,25.8,NA,110,104
2007-08,25,CHA,NBA,PF,62,59,2376,9,20,0.449,1.6,4.9,0.321,7.4,15.1,0.491,6.9,9.4,0.731,1.3,6.9,8.2,4.8,2.9,1.3,4,4.2,26.4,NA,104,106
2008-09,26,CHA,NBA,SF,71,71,2669,7.9,16.5,0.48,0.8,2.7,0.298,7.1,13.8,0.515,7.4,9.2,0.804,2.3,9,11.3,3.8,2.5,1.4,3,4.3,24.1,NA,115,102
2009-10,27,CHA,NBA,SF,76,76,3119,7.8,16.1,0.484,0.9,2.4,0.371,6.9,13.7,0.503,7.2,9.3,0.776,2.6,10.4,13,2.7,2,1.4,3,3.3,23.6,NA,113,100
2010-11,28,TOT,NBA,SF-PF,71,63,2693,7.7,17,0.454,1.2,3.7,0.333,6.5,13.3,0.487,5.6,7.5,0.746,2.2,9.2,11.4,3.5,2.1,1.3,3,3.7,22.3,NA,107,105
2010-11,28,CHA,NBA,SF,48,48,1872,7.2,16.6,0.433,1,3,0.33,6.2,13.6,0.456,6,8.1,0.739,2.1,9.2,11.3,3.3,1.7,1.4,2.9,3.4,21.4,NA,105,106
2010-11,28,POR,NBA,PF,23,15,821,8.9,17.9,0.498,1.8,5.3,0.338,7.1,12.6,0.566,4.6,6,0.767,2.6,9,11.6,3.8,3.1,1,3.5,4.2,24.2,NA,112,103
2011-12,29,TOT,NBA,SF,58,58,2076,7.3,16.1,0.454,1.2,3.8,0.307,6.1,12.3,0.5,4.6,5.7,0.8,2.2,7.6,9.8,4.2,2.2,0.9,2.8,3.7,20.3,NA,109,106
2011-12,29,POR,NBA,SF,42,42,1503,7.1,15.1,0.472,0.9,3.4,0.265,6.2,11.6,0.533,4.4,5.6,0.776,2.2,7.5,9.7,4,2.2,0.9,2.9,3.7,19.5,NA,108,105
2011-12,29,NJN,NBA,SF,16,16,573,7.8,18.8,0.416,1.9,4.8,0.385,5.9,13.9,0.427,5.1,5.9,0.859,2.2,7.9,10.1,4.6,2.1,1,2.5,3.5,22.6,NA,110,107
2012-13,30,BRK,NBA,SF,69,68,2076,4.7,11.9,0.397,1.2,4.2,0.282,3.5,7.7,0.461,3.2,4.9,0.637,1.8,6.5,8.3,4.7,2.5,1.2,2.9,3.1,13.8,NA,101,104
2013-14,31,BOS,NBA,SF,58,16,1416,4.2,8.4,0.504,0.7,2.3,0.297,3.5,6,0.584,1.7,3.7,0.465,1.3,6.4,7.7,5.2,2.7,0.5,3.5,2.9,10.8,NA,95,106
2014-15,32,BOS,NBA,SF,32,0,286,2.5,6,0.412,0.2,0.5,0.333,2.3,5.4,0.419,1.1,2.6,0.4,3,7,10,1.9,2.6,0.7,3.2,3.3,6.1,NA,79,103
Career,NA,,NBA,,832,611,24731,7.5,16,0.469,0.9,2.8,0.312,6.6,13.2,0.502,5.3,7.5,0.709,2.4,7.9,10.3,3.7,2.6,1.5,3.2,3.9,21.2,NA,107,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,CHA,NBA,,454,445,16718,8.2,17.1,0.477,0.8,2.6,0.322,7.3,14.5,0.505,6.3,8.7,0.726,2.4,8.3,10.7,3.5,2.6,1.7,3.2,4,23.5,NA,108,103
3 seasons,NA,SAC,NBA,,138,9,1338,7.5,16.9,0.441,0,0.5,0.077,7.4,16.4,0.452,2.8,5.5,0.507,4.6,6.4,11,2.6,2.2,1.3,2.8,5.7,17.7,NA,95,101
2 seasons,NA,BOS,NBA,,90,16,1702,3.9,7.9,0.492,0.6,2,0.299,3.3,5.9,0.558,1.6,3.5,0.457,1.6,6.5,8.1,4.6,2.6,0.5,3.5,2.9,10,NA,93,105
2 seasons,NA,"NJN,BRK",NBA,,85,84,2649,5.4,13.4,0.403,1.3,4.4,0.307,4.1,9.1,0.449,3.6,5.2,0.693,1.9,6.8,8.7,4.7,2.4,1.2,2.8,3.2,15.7,NA,103,105
2 seasons,NA,POR,NBA,,65,57,2324,7.7,16,0.482,1.2,4.1,0.298,6.5,11.9,0.545,4.4,5.8,0.773,2.3,8,10.4,3.9,2.5,0.9,3.1,3.9,21.1,NA,110,104
