Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,22,CHH,NBA,C,38,0,469,8.9,15.7,0.565,0.1,0.2,0.5,8.8,15.5,0.566,9.2,11.6,0.794,4,9.4,13.3,2.5,1,2.1,3.7,7.4,27.2,NA,119,101
1999-00,23,CHH,NBA,C,55,4,961,7.2,15.6,0.461,0,0.1,0,7.2,15.5,0.464,8.1,10.4,0.785,6,9.6,15.6,2.4,1.2,1.9,2.6,5.9,22.5,NA,115,100
2000-01,24,CHI,NBA,C,57,45,1434,6.3,14.5,0.435,0,0.2,0.2,6.3,14.3,0.438,6.3,8.5,0.743,5.4,10.3,15.7,4,1.2,1.4,2.7,6.6,18.9,NA,109,105
2001-02,25,TOT,NBA,C,76,75,2263,8.5,17.1,0.499,0.1,0.2,0.429,8.5,16.9,0.5,6.9,8.9,0.775,5.9,8.6,14.5,3.5,1.8,1,2.7,5.7,24,NA,117,105
2001-02,25,CHI,NBA,C,48,47,1391,7.9,17.2,0.46,0.1,0.2,0.5,7.9,17.1,0.46,7.2,9.6,0.751,6.7,8.6,15.3,3.8,2,1.1,2.8,5.9,23.2,NA,113,105
2001-02,25,IND,NBA,C,28,28,872,9.5,16.8,0.562,0.1,0.2,0.333,9.4,16.6,0.565,6.4,7.8,0.823,4.6,8.6,13.2,3.1,1.4,0.7,2.5,5.3,25.4,NA,124,104
2002-03,26,IND,NBA,C,73,72,2270,7.6,15.4,0.493,0.1,0.4,0.313,7.5,15,0.498,6.7,8.2,0.818,4.3,9.7,13.9,4.5,1.5,1,2.7,4.7,22.1,NA,118,100
2003-04,27,SAC,NBA,PF,72,53,2621,7.4,14.4,0.51,0.2,0.8,0.316,7.1,13.7,0.521,5.1,6.5,0.778,3.8,10.9,14.7,6.2,1.3,1.7,2.8,4.9,20,NA,118,102
2004-05,28,SAC,NBA,C,56,56,2089,7.9,15,0.524,0.1,0.5,0.263,7.8,14.6,0.532,5.8,7.1,0.812,3.4,9.4,12.9,5.4,1.7,1.7,2,4.5,21.6,NA,125,105
2005-06,29,SAC,NBA,C,79,79,2923,7.8,15.7,0.495,0.6,1.6,0.386,7.1,14.1,0.507,5,6,0.828,2.2,8.8,11,6.7,1.1,1.1,3.2,4.2,21.1,NA,114,104
2006-07,30,SAC,NBA,C,63,56,1783,6.4,14,0.453,0.1,0.9,0.152,6.2,13.1,0.475,3.3,4.2,0.772,2.2,9.1,11.4,6.4,1.1,1.1,3.1,4.4,16.1,NA,103,107
2007-08,31,SAC,NBA,C,72,72,2513,6.8,14.7,0.463,0.6,1.8,0.311,6.2,12.9,0.484,5.3,6.2,0.848,3.4,10.4,13.7,5.3,1.4,1.5,3.3,5,19.4,NA,112,107
2008-09,32,TOT,NBA,C,70,43,2100,7.1,15,0.476,0.6,1.4,0.411,6.6,13.6,0.482,5.5,6.6,0.824,3.7,9.6,13.3,5.7,1.3,0.9,3.2,5.4,20.2,NA,114,111
