Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2007-08,24,HOU,NBA,PF,42,0,711,10.1,16.4,0.616,0,0.1,0,10.1,16.3,0.619,5.4,8.1,0.661,7.2,8.3,15.5,1.6,1.3,0.5,1.9,7.3,25.6,NA,130,102
2008-09,25,HOU,NBA,PF,69,0,1467,8.7,15.2,0.574,0,0.1,0.333,8.7,15.1,0.576,5.7,7,0.813,4.5,7.9,12.4,1.4,0.9,1.1,2.5,6,23.1,NA,123,104
2009-10,26,TOT,NBA,PF,80,29,2469,10.3,19.3,0.536,0,0.1,0.333,10.3,19.2,0.537,7.1,8.8,0.806,3.9,5.8,9.7,1.4,1.1,1.3,2.8,4.8,27.8,NA,117,110
2009-10,26,HOU,NBA,PF,52,1,1415,10.9,19.9,0.547,0,0,NA,10.9,19.9,0.547,8.5,10.1,0.839,4.4,5.9,10.3,1.4,1,1.7,3.1,5.3,30.3,NA,120,109
2009-10,26,SAC,NBA,PF,28,28,1054,9.5,18.4,0.52,0,0.1,0.333,9.5,18.2,0.521,5.3,7.1,0.741,3.2,5.6,8.8,1.3,1.3,0.8,2.4,4.3,24.4,NA,112,111
2010-11,27,TOT,NBA,PF,76,26,2008,8.8,17.6,0.502,0,0.1,0,8.8,17.5,0.505,5.5,7.4,0.74,4.2,4.7,8.9,1.6,1,0.8,2.8,5,23.1,NA,110,110
2010-11,27,SAC,NBA,PF,53,16,1406,8.5,17.4,0.492,0,0.1,0,8.5,17.2,0.495,5.6,7.7,0.721,4.6,4.5,9.1,1.8,1.1,0.7,2.9,4.5,22.6,NA,109,112
2010-11,27,NOH,NBA,PF,23,10,602,9.6,18.2,0.527,0,0.1,0,9.6,18.2,0.53,5.2,6.6,0.795,3.4,5,8.4,1.2,0.9,1.1,2.4,6.4,24.4,NA,112,108
2011-12,28,NOH,NBA,PF,41,8,999,9.9,19.7,0.503,0,0.2,0,9.9,19.5,0.507,8,10,0.799,4.2,7.4,11.6,2.1,0.7,0.7,3.5,4.8,27.8,NA,111,107
2012-13,29,GSW,NBA,PF,81,2,1876,8.8,16.3,0.54,0,0.1,0.333,8.8,16.2,0.541,6,7.4,0.817,4.9,8.2,13.1,1.8,0.9,0.8,3.1,5.1,23.7,NA,116,106
2013-14,30,SAC,NBA,PF,18,1,233,6.8,13.1,0.517,0,0,NA,6.8,13.1,0.517,3.1,3.7,0.824,3.3,9.2,12.4,1.1,0.7,0.2,2,7.4,16.6,NA,112,110
2014-15,31,SAC,NBA,PF,70,15,1192,8,15.6,0.515,0,0,NA,8,15.6,0.515,5.2,6.3,0.82,4.2,7.1,11.3,1.1,0.6,0.7,2.3,5.6,21.2,NA,115,111
2015-16,32,PHI,NBA,PF,36,12,569,12,21.5,0.556,0.5,1.1,0.462,11.5,20.4,0.561,5.8,7.8,0.736,4.2,8.4,12.6,2.8,1,0.8,1.9,5.9,30.2,NA,120,110
Career,NA,,NBA,,513,93,11524,9.3,17.4,0.535,0,0.1,0.3,9.3,17.3,0.537,6.1,7.7,0.785,4.4,6.9,11.3,1.6,1,0.9,2.7,5.4,24.8,NA,116,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAC,NBA,,169,60,3885,8.5,16.8,0.508,0,0.1,0.167,8.5,16.7,0.509,5.2,6.9,0.758,4,5.9,9.9,1.4,1,0.7,2.5,4.9,22.3,NA,112,111
3 seasons,NA,HOU,NBA,,163,1,3593,9.9,17.3,0.569,0,0.1,0.25,9.8,17.3,0.57,6.8,8.5,0.797,5,7.2,12.2,1.5,1,1.2,2.6,6,26.5,NA,123,106
1 season,NA,GSW,NBA,,81,2,1876,8.8,16.3,0.54,0,0.1,0.333,8.8,16.2,0.541,6,7.4,0.817,4.9,8.2,13.1,1.8,0.9,0.8,3.1,5.1,23.7,NA,116,106
2 seasons,NA,NOH,NBA,,64,18,1601,9.8,19.1,0.512,0,0.1,0,9.8,19,0.515,6.9,8.7,0.798,3.9,6.5,10.4,1.7,0.8,0.8,3.1,5.4,26.5,NA,112,107
1 season,NA,PHI,NBA,,36,12,569,12,21.5,0.556,0.5,1.1,0.462,11.5,20.4,0.561,5.8,7.8,0.736,4.2,8.4,12.6,2.8,1,0.8,1.9,5.9,30.2,NA,120,110
