Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,23,ATL,NBA,PF,79,4,17.9,2.4,5.5,0.442,0,0,0,2.4,5.5,0.445,0.442,1.5,2.5,0.595,2.1,2.4,4.5,0.6,0.6,0.5,1.1,2.7,6.4
1996-97,24,ATL,NBA,PF,30,0,16.7,2.6,5.4,0.475,0,0,NA,2.6,5.4,0.475,0.475,1.5,2.5,0.6,1.6,2.3,3.9,0.8,0.7,0.2,1,2.4,6.6
1997-98,25,ATL,NBA,PF,69,33,29,5.3,10.9,0.485,0,0.1,0.5,5.2,10.8,0.485,0.487,3.7,5.6,0.652,2.9,3.5,6.4,1.1,0.6,0.5,1.6,2.5,14.3
1998-99,26,ATL,NBA,SF,38,37,30.1,4.9,11.1,0.442,0,0,0,4.9,11.1,0.443,0.442,2.6,3.9,0.671,2.6,3.9,6.6,0.7,0.9,0.5,1.5,2.5,12.5
1999-00,27,ATL,NBA,PF,82,82,33.8,5.2,11.3,0.461,0,0.1,0.1,5.2,11.2,0.465,0.462,2.7,4.1,0.671,3.2,3.7,7,0.9,1,0.7,1.7,2.8,13.2
2000-01,28,ATL,NBA,PF,73,42,24.8,4.1,9.2,0.444,0,0,0,4.1,9.2,0.445,0.444,2.4,3.7,0.638,2.5,3.1,5.6,0.7,0.7,0.4,1.7,2.2,10.5
2001-02,29,ATL,NBA,PF,26,1,16.2,2.3,4.5,0.509,0,0,1,2.2,4.4,0.504,0.513,0.9,1.7,0.533,1.2,2.5,3.7,0.4,0.4,0.6,0.8,1.5,5.5
2002-03,30,ATL,NBA,C,82,3,18.2,1.9,4,0.468,0,0,0,1.9,4,0.471,0.468,1.1,1.7,0.638,1.9,3,4.9,0.5,0.4,0.4,0.7,2,4.8
2003-04,31,ATL,NBA,PF,6,0,11.3,1.7,3.5,0.476,0,0,NA,1.7,3.5,0.476,0.476,0.7,1,0.667,1.8,1.7,3.5,0.3,0.2,0.3,0.5,0.2,4
2004-05,32,DAL,NBA,PF,78,10,15.4,1.5,2.8,0.527,0,0,0,1.5,2.8,0.532,0.527,0.5,1,0.539,2.1,2.4,4.5,0.3,0.4,0.5,0.6,1.9,3.5
2005-06,33,CLE,NBA,C,51,3,10.4,0.9,1.8,0.516,0,0,NA,0.9,1.8,0.516,0.516,0.6,1,0.673,1.2,1.5,2.7,0.2,0.2,0.2,0.4,1.1,2.5
2006-07,34,PHI,NBA,PF,38,5,11,1.1,1.8,0.642,0,0,NA,1.1,1.8,0.642,0.642,0.9,1.2,0.702,1.3,1.6,2.8,0.3,0.2,0.3,0.3,1.6,3.1
Career,NA,,NBA,,652,220,21.1,3,6.5,0.469,0,0,0.192,3,6.4,0.471,0.469,1.7,2.7,0.639,2.2,2.8,5,0.6,0.6,0.5,1.1,2.2,7.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,ATL,NBA,,485,202,24,3.6,7.9,0.461,0,0,0.208,3.6,7.9,0.463,0.462,2.1,3.3,0.641,2.4,3.1,5.5,0.7,0.7,0.5,1.3,2.4,9.4
1 season,NA,DAL,NBA,,78,10,15.4,1.5,2.8,0.527,0,0,0,1.5,2.8,0.532,0.527,0.5,1,0.539,2.1,2.4,4.5,0.3,0.4,0.5,0.6,1.9,3.5
1 season,NA,CLE,NBA,,51,3,10.4,0.9,1.8,0.516,0,0,NA,0.9,1.8,0.516,0.516,0.6,1,0.673,1.2,1.5,2.7,0.2,0.2,0.2,0.4,1.1,2.5
1 season,NA,PHI,NBA,,38,5,11,1.1,1.8,0.642,0,0,NA,1.1,1.8,0.642,0.642,0.9,1.2,0.702,1.3,1.6,2.8,0.3,0.2,0.3,0.3,1.6,3.1
