Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2009-10,22,PHO,NBA,PF,3,13,7.1,0.515,0,0.667,0,18.2,9.3,10.8,4.1,0,34,20.8,NA,0,0,0,-0.073,NA,-6.6,2.8,-3.8,0
2010-11,23,ORL,NBA,SF,1,6,44.4,0.333,0,0,39,40.2,39.6,34.8,9.2,13.4,0,23.8,NA,0,0,0,0.388,NA,11.7,11.8,23.5,0
2011-12,24,ORL,NBA,PF,5,88,13.9,0.474,0,0.389,10.3,33.3,21.6,2.1,1.3,4.4,15.9,13.9,NA,0,0.2,0.1,0.078,NA,-1.7,1.8,0.2,0
2012-13,25,LAL,NBA,PF,4,82,1.2,0.368,0.211,0,2.8,14.5,8.5,1.9,0.6,0.9,24,14.3,NA,-0.3,0,-0.3,-0.159,NA,-6.8,-2.7,-9.5,-0.2
2014-15,27,BRK,NBA,PF,2,13,1.2,0.3,0.3,0,0,16.7,8.3,0,3.9,0,0,35.2,NA,-0.1,0,-0.1,-0.235,NA,-3.5,-3.2,-6.7,0
Career,NA,,NBA,,15,202,8.4,0.404,0.132,0.17,6.8,23.9,15.2,3.4,1.6,2.7,17.4,16.2,NA,-0.4,0.2,-0.2,-0.039,NA,-3.8,0,-3.8,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ORL,NBA,,6,94,15.8,0.457,0,0.333,12.1,33.7,22.7,4.2,1.8,5,14.2,14.6,NA,0,0.2,0.2,0.098,NA,-0.8,2.5,1.7,0.1
1 season,NA,LAL,NBA,,4,82,1.2,0.368,0.211,0,2.8,14.5,8.5,1.9,0.6,0.9,24,14.3,NA,-0.3,0,-0.3,-0.159,NA,-6.8,-2.7,-9.5,-0.2
1 season,NA,PHO,NBA,,3,13,7.1,0.515,0,0.667,0,18.2,9.3,10.8,4.1,0,34,20.8,NA,0,0,0,-0.073,NA,-6.6,2.8,-3.8,0
1 season,NA,BRK,NBA,,2,13,1.2,0.3,0.3,0,0,16.7,8.3,0,3.9,0,0,35.2,NA,-0.1,0,-0.1,-0.235,NA,-3.5,-3.2,-6.7,0
