,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,BOS,NBA,SF,44,377,.340,13.3,.732,.278,.155,.093,.206,.268,.338,.481,.267,.222,.250,.346,.333,.000,0,.889,.538,.357,1,0
2001-02,27,DAL,NBA,SG,58,1383,.499,11.1,.850,.320,.150,.153,.226,.150,.534,.713,.407,.455,.420,.296,.503,.008,3,1.000,.519,.464,2,0
2002-03,28,DAL,NBA,SG,74,1373,.433,12.9,.929,.190,.184,.134,.421,.071,.447,.594,.435,.311,.430,.250,.650,.012,4,1.000,.542,.308,1,0
2003-04,29,HOU,NBA,SG,19,133,.278,14.6,.889,.167,.056,.167,.500,.111,.250,.667,.000,.333,.111,.500,.750,.000,0,.000,.500,.000,0,0
2004-05,30,CHI,NBA,SF,69,667,.360,12.4,.944,.224,.149,.149,.422,.056,.368,.389,.333,.417,.353,.222,.518,.000,0,1.000,.333,.333,0,0
2005-06,31,DAL,NBA,SG,52,1245,.480,9.7,.990,.319,.201,.132,.338,.010,.485,.569,.610,.185,.449,.000,.571,.015,2,,.000,,1,0
2006-07,32,CHI,NBA,SF,54,585,.473,10.5,.953,.380,.155,.178,.240,.047,.496,.510,.600,.391,.484,.000,.557,.008,1,,.000,,2,0
2007-08,33,TOT,NBA,SG-SF,35,307,.395,8.1,1.000,.382,.171,.263,.184,.000,.395,.448,.308,.450,.286,,.433,.000,0,,,,0,0
2007-08,33,CHI,NBA,SG,22,222,.400,8.3,1.000,.383,.133,.283,.200,.000,.400,.391,.250,.529,.333,,.458,.000,0,,,,0,0
2007-08,33,SEA,NBA,SF,13,85,.375,7.6,1.000,.375,.313,.188,.125,.000,.375,.667,.400,.000,.000,,.333,.000,0,,,,0,0
Career,,,NBA,,405,6070,.442,11.5,.911,.281,.167,.149,.314,.089,.458,.577,.443,.364,.403,.276,.549,.008,10,.941,.480,.390,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DAL,NBA,,184,4001,.470,11.5,.911,.271,.174,.141,.324,.089,.489,.643,.471,.346,.432,.275,.571,.011,9,1.000,.513,.415,4,0
3 seasons,,CHI,NBA,,145,1474,.409,11.0,.957,.309,.149,.183,.317,.043,.421,.444,.423,.438,.387,.133,.525,.003,1,1.000,.200,.333,2,0
1 season,,BOS,NBA,,44,377,.340,13.3,.732,.278,.155,.093,.206,.268,.338,.481,.267,.222,.250,.346,.333,.000,0,.889,.538,.357,1,0
1 season,,HOU,NBA,,19,133,.278,14.6,.889,.167,.056,.167,.500,.111,.250,.667,.000,.333,.111,.500,.750,.000,0,.000,.500,.000,0,0
1 season,,SEA,NBA,,13,85,.375,7.6,1.000,.375,.313,.188,.125,.000,.375,.667,.400,.000,.000,,.333,.000,0,,,,0,0
