,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,24,TOT,NBA,PG,33,669,.399,11.7,.874,.303,.172,.101,.298,.126,.445,.583,.353,.350,.390,.080,.299,.015,3,1.000,.160,.250,0,0
2011-12,24,ATL,NBA,PG,5,20,.375,8.8,.875,.625,.000,.000,.250,.125,.429,.600,,,.000,.000,.333,.250,2,,.000,,0,0
2011-12,24,NOH,NBA,PG,3,41,.357,10.1,.857,.286,.286,.143,.143,.143,.417,.750,.000,.500,.500,.000,.200,.000,0,,.500,.000,0,0
2011-12,24,CLE,NBA,PG,25,608,.403,12.0,.875,.290,.170,.102,.313,.125,.448,.569,.400,.333,.400,.091,.304,.006,1,1.000,.136,.333,0,0
2012-13,25,TOT,NBA,SG-PG,23,263,.346,12.6,.756,.244,.231,.115,.167,.244,.339,.368,.333,.444,.231,.368,.200,.013,0,1.000,.316,.500,0,0
2012-13,25,CLE,NBA,SG,20,257,.346,12.6,.756,.244,.231,.115,.167,.244,.339,.368,.333,.444,.231,.368,.200,.013,0,1.000,.316,.500,0,0
2012-13,25,NOH,NBA,PG,3,6,,,,,,,,,,,,,,,,,0,,,,0,0
2013-14,26,IND,NBA,SG,48,392,.376,13.9,.641,.256,.197,.043,.145,.359,.453,.533,.348,.400,.471,.238,.118,.000,0,.900,.286,.333,0,0
2014-15,27,IND,NBA,PG,53,1107,.408,14.1,.631,.287,.149,.065,.130,.369,.464,.588,.434,.348,.283,.313,.106,.006,1,.683,.122,.250,2,0
2015-16,28,BRK,NBA,PG,61,1318,.440,11.8,.717,.391,.103,.057,.166,.283,.462,.562,.333,.250,.379,.384,.310,.003,1,.868,.283,.429,2,0
Career,,,NBA,,218,3749,.409,12.8,.712,.317,.149,.070,.176,.288,.449,.560,.372,.338,.358,.310,.222,.006,5,.806,.209,.364,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,IND,NBA,,101,1499,.400,14.0,.633,.280,.161,.059,.133,.367,.462,.576,.408,.357,.333,.295,.109,.004,1,.725,.162,.286,2,0
1 season,,BRK,NBA,,61,1318,.440,11.8,.717,.391,.103,.057,.166,.283,.462,.562,.333,.250,.379,.384,.310,.003,1,.868,.283,.429,2,0
2 seasons,,CLE,NBA,,45,865,.386,12.1,.839,.276,.189,.106,.268,.161,.418,.514,.375,.370,.368,.220,.281,.008,1,1.000,.220,.444,0,0
2 seasons,,NOH,NBA,,6,47,.357,10.1,.857,.286,.286,.143,.143,.143,.417,.750,.000,.500,.500,.000,.200,.000,0,,.500,.000,0,0
1 season,,ATL,NBA,,5,20,.375,8.8,.875,.625,.000,.000,.250,.125,.429,.600,,,.000,.000,.333,.250,2,,.000,,0,0
