Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,22,PHI,NBA,PF,29,1,10.4,1.1,2.7,0.416,0.1,0.4,0.25,1,2.2,0.446,0.435,0.6,0.9,0.692,1.2,2,3.2,0.1,0.3,0.1,0.5,1.1,2.9
1997-98,23,SAC,NBA,PF,48,1,15.4,1.2,3.1,0.389,0,0.1,0,1.2,3,0.403,0.389,1,1.2,0.825,0.7,2.3,3,0.9,0.5,0.2,0.6,1.3,3.4
1998-99,24,NJN,NBA,PF,22,6,18.1,1.8,4,0.443,0,0,0,1.8,4,0.448,0.443,1.9,2.3,0.84,1.2,1.9,3.1,0.6,0.5,0,0.7,1.8,5.5
1999-00,25,TOT,NBA,PF,15,0,4.7,0.3,0.5,0.625,0,0,NA,0.3,0.5,0.625,0.625,0.2,0.3,0.75,0.2,0.7,0.9,0.4,0.1,0.1,0.2,0.5,0.9
1999-00,25,CLE,NBA,PF,10,0,4.7,0.5,0.7,0.714,0,0,NA,0.5,0.7,0.714,0.714,0.2,0.2,1,0.2,0.9,1.1,0.3,0.2,0.1,0.3,0.7,1.2
1999-00,25,NJN,NBA,PF,5,0,4.8,0,0.2,0,0,0,NA,0,0.2,0,0,0.2,0.4,0.5,0.2,0.2,0.4,0.6,0,0,0,0.2,0.2
Career,NA,,NBA,,114,8,13.2,1.2,2.8,0.416,0,0.2,0.167,1.1,2.7,0.431,0.421,1,1.2,0.803,0.9,1.9,2.8,0.6,0.4,0.1,0.6,1.2,3.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SAC,NBA,,48,1,15.4,1.2,3.1,0.389,0,0.1,0,1.2,3,0.403,0.389,1,1.2,0.825,0.7,2.3,3,0.9,0.5,0.2,0.6,1.3,3.4
1 season,NA,PHI,NBA,,29,1,10.4,1.1,2.7,0.416,0.1,0.4,0.25,1,2.2,0.446,0.435,0.6,0.9,0.692,1.2,2,3.2,0.1,0.3,0.1,0.5,1.1,2.9
2 seasons,NA,NJN,NBA,,27,6,15.7,1.4,3.3,0.438,0,0,0,1.4,3.3,0.443,0.438,1.6,1.9,0.827,1,1.6,2.6,0.6,0.4,0,0.6,1.5,4.5
1 season,NA,CLE,NBA,,10,0,4.7,0.5,0.7,0.714,0,0,NA,0.5,0.7,0.714,0.714,0.2,0.2,1,0.2,0.9,1.1,0.3,0.2,0.1,0.3,0.7,1.2
