Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,23,TOT,NBA,PG,65,24,1382,6.2,14.9,0.417,0.4,1.2,0.37,5.8,13.7,0.421,3.2,3.9,0.82,1.1,2.6,3.7,1.6,1.2,0.1,2,3.6,16.1
2000-01,23,DAL,NBA,PG,38,6,472,4.7,13.6,0.348,0.2,0.8,0.3,4.5,12.8,0.351,2.5,3.4,0.733,1.5,3.3,4.8,1.6,1.2,0.2,1.6,5.8,12.2
2000-01,23,WAS,NBA,PG,27,18,910,7,15.6,0.448,0.6,1.4,0.389,6.4,14.2,0.454,3.6,4.2,0.857,0.9,2.3,3.2,1.6,1.1,0.1,2.1,2.5,18.1
2001-02,24,WAS,NBA,SG,56,28,1325,6.1,12.9,0.47,0.1,0.5,0.278,5.9,12.4,0.478,2.7,3.3,0.81,1.2,2.9,4,2.3,1,0.2,1.6,3.1,14.9
2002-03,25,NOH,NBA,PG,66,7,1360,5.1,13.4,0.382,0.5,1.5,0.333,4.6,11.9,0.388,3.1,3.9,0.808,1,2.1,3.1,2.1,0.8,0.2,1.8,3.3,13.8
Career,NA,,NBA,,187,59,4067,5.8,13.7,0.422,0.4,1.1,0.339,5.4,12.7,0.429,3,3.7,0.813,1.1,2.5,3.6,2,1,0.2,1.8,3.3,15
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,WAS,NBA,,83,46,2235,6.4,14,0.46,0.3,0.9,0.352,6.1,13.1,0.467,3,3.6,0.832,1,2.6,3.7,2,1,0.1,1.8,2.8,16.2
1 season,NA,NOH,NBA,,66,7,1360,5.1,13.4,0.382,0.5,1.5,0.333,4.6,11.9,0.388,3.1,3.9,0.808,1,2.1,3.1,2.1,0.8,0.2,1.8,3.3,13.8
1 season,NA,DAL,NBA,,38,6,472,4.7,13.6,0.348,0.2,0.8,0.3,4.5,12.8,0.351,2.5,3.4,0.733,1.5,3.3,4.8,1.6,1.2,0.2,1.6,5.8,12.2
