Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1988-89,22,UTA,NBA,C,75,779,9.7,0.591,0,0.514,7.4,20,14.2,3.1,0.5,1.7,20.4,18.4,NA,0.1,1.4,1.5,0.093,NA,-5.2,0.2,-5,-0.6
1989-90,23,UTA,NBA,C,77,764,12.1,0.613,0,0.491,7.9,20.8,14.7,3.7,1,1.9,18.9,19,NA,0.6,1.1,1.7,0.107,NA,-4,0.1,-3.9,-0.4
1990-91,24,TOT,NBA,C,72,1122,7.5,0.473,0,0.378,8.1,22.4,15.1,5,0.6,1.2,16.8,15.8,NA,-0.8,1,0.2,0.007,NA,-5.5,-1.2,-6.6,-1.3
1990-91,24,SAC,NBA,C,32,378,5.6,0.436,0,0.281,7.9,18.5,13,7,0.5,1.9,18.8,15.4,NA,-0.5,0.3,-0.1,-0.018,NA,-6.7,-0.5,-7.2,-0.5
1990-91,24,CHH,NBA,C,40,744,8.4,0.489,0,0.424,8.3,24.3,16.1,4,0.7,0.9,15.8,16,NA,-0.3,0.6,0.3,0.02,NA,-4.8,-1.5,-6.3,-0.8
1991-92,25,CHH,NBA,C,59,716,9.4,0.555,0.006,0.331,7.2,24,15.5,5.4,0.6,1.5,18.1,12.2,NA,0.3,0.6,0.9,0.06,NA,-3.9,-0.6,-4.5,-0.5
1993-94,27,PHI,NBA,C,71,1163,10.4,0.527,0.007,0.455,7.1,19.6,13.3,11.1,0.8,1.8,20,16,NA,0.1,0.8,0.9,0.036,NA,-4.3,-0.6,-4.9,-0.9
1994-95,28,DET,NBA,C,57,623,12.2,0.572,0.012,0.436,8.8,24,16.3,3.5,1.2,1.8,16.5,17,NA,0.4,0.5,0.9,0.069,NA,-4.2,-1.5,-5.8,-0.6
1995-96,29,DET,NBA,C,18,155,8.8,0.634,0,0.448,6.5,19.5,13.3,1.1,0.7,2,24.1,14.1,NA,0,0.2,0.2,0.075,NA,-5.3,0.1,-5.2,-0.1
1996-97,30,TOT,NBA,C,20,126,4.9,0.444,0,0.364,4.6,29,16.6,6.4,1.3,1.2,20.7,17.8,NA,-0.3,0.1,-0.1,-0.045,NA,-10.1,-1.2,-11.3,-0.3
1996-97,30,CHH,NBA,C,1,11,-10.1,0,0,0,0,10.7,5.5,12.1,0,0,0,12.8,NA,-0.1,0,-0.1,-0.241,NA,-15.5,-6,-21.5,-0.1
1996-97,30,VAN,NBA,C,19,115,6.3,0.482,0,0.4,5,30.7,17.7,5.9,1.4,1.3,22.1,18.3,NA,-0.2,0.1,-0.1,-0.026,NA,-9.6,-0.7,-10.3,-0.3
Career,NA,,NBA,,449,5448,9.8,0.549,0.004,0.435,7.6,21.7,14.7,5.7,0.8,1.6,18.8,16.3,NA,0.4,5.8,6.2,0.054,NA,-4.7,-0.6,-5.3,-4.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,UTA,NBA,,152,1543,10.9,0.602,0,0.502,7.6,20.4,14.5,3.4,0.7,1.8,19.7,18.7,NA,0.7,2.5,3.2,0.1,NA,-4.6,0.1,-4.5,-1
3 seasons,NA,CHH,NBA,,100,1471,8.7,0.514,0.003,0.38,7.7,24.1,15.7,4.7,0.6,1.2,16.7,14.1,NA,-0.1,1.2,1.2,0.038,NA,-4.5,-1.1,-5.5,-1.3
2 seasons,NA,DET,NBA,,75,778,11.5,0.581,0.01,0.438,8.3,23.1,15.7,3,1.1,1.8,17.8,16.4,NA,0.4,0.7,1.1,0.07,NA,-4.5,-1.2,-5.6,-0.7
1 season,NA,PHI,NBA,,71,1163,10.4,0.527,0.007,0.455,7.1,19.6,13.3,11.1,0.8,1.8,20,16,NA,0.1,0.8,0.9,0.036,NA,-4.3,-0.6,-4.9,-0.9
1 season,NA,SAC,NBA,,32,378,5.6,0.436,0,0.281,7.9,18.5,13,7,0.5,1.9,18.8,15.4,NA,-0.5,0.3,-0.1,-0.018,NA,-6.7,-0.5,-7.2,-0.5
1 season,NA,VAN,NBA,,19,115,6.3,0.482,0,0.4,5,30.7,17.7,5.9,1.4,1.3,22.1,18.3,NA,-0.2,0.1,-0.1,-0.026,NA,-9.6,-0.7,-10.3,-0.3
