Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,23,NJN,NBA,SG,56,1648,12.9,0.502,0.234,0.231,4.8,9.4,7,14.6,1.7,0.7,14.3,22.9,NA,0.5,0.3,0.8,0.022,NA,-0.7,-1.7,-2.4,-0.2
2012-13,24,BRK,NBA,SG,73,912,13.5,0.523,0.164,0.281,4.1,9.4,6.7,14.6,2,1.3,15.5,22.5,NA,0.5,0.8,1.3,0.068,NA,-1.6,-0.1,-1.7,0.1
2013-14,25,TOT,NBA,SG,35,316,15.5,0.551,0.2,0.352,3.4,15.5,9.3,12.9,2.2,0.9,14.3,23.4,NA,0.1,0.3,0.4,0.06,NA,-0.6,-0.5,-1.1,0.1
2013-14,25,BOS,NBA,SG,10,73,10.7,0.514,0.167,0.583,1.5,28.8,14.8,8.6,0.7,1.1,18.8,22.6,NA,-0.1,0.1,0,0.017,NA,-2.5,0.3,-2.2,0
2013-14,25,GSW,NBA,SG,7,15,24.3,0.44,0.154,0.308,7.4,28.6,18.2,0,3.3,0,0,43.3,NA,0,0,0,0.087,NA,-2,0.3,-1.6,0
2013-14,25,LAL,NBA,SG,18,228,16.5,0.578,0.216,0.295,3.7,10.3,7,15.2,2.6,0.9,14.6,22.3,NA,0.2,0.1,0.3,0.072,NA,0.1,-0.8,-0.7,0.1
2017-18,29,MEM,NBA,SG,7,193,26.1,0.629,0.314,0.225,4.7,8,6.3,25.9,2.9,1.5,12.5,29.8,NA,0.6,0.2,0.7,0.179,NA,7.5,-0.4,7.1,0.4
2018-19,30,MEM,NBA,SG,29,387,11.6,0.518,0.32,0.195,3.4,9.7,6.5,11,1.2,1,10.3,23.6,NA,-0.2,0.3,0.1,0.018,NA,-1.9,-1.1,-3,-0.1
Career,NA,,NBA,,200,3456,13.9,0.523,0.23,0.249,4.3,9.9,7.1,14.7,1.8,1,14,23.3,NA,1.5,1.8,3.3,0.046,NA,-0.6,-1,-1.6,0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"NJN,BRK",NBA,,129,2560,13.1,0.509,0.21,0.248,4.6,9.4,6.9,14.6,1.8,0.9,14.7,22.7,NA,0.9,1.1,2.1,0.039,NA,-1,-1.1,-2.1,-0.1
2 seasons,NA,MEM,NBA,,36,580,16.4,0.56,0.317,0.207,3.8,9.1,6.4,16,1.7,1.1,11.1,25.7,NA,0.4,0.5,0.9,0.072,NA,1.2,-0.9,0.4,0.4
1 season,NA,LAL,NBA,,18,228,16.5,0.578,0.216,0.295,3.7,10.3,7,15.2,2.6,0.9,14.6,22.3,NA,0.2,0.1,0.3,0.072,NA,0.1,-0.8,-0.7,0.1
1 season,NA,BOS,NBA,,10,73,10.7,0.514,0.167,0.583,1.5,28.8,14.8,8.6,0.7,1.1,18.8,22.6,NA,-0.1,0.1,0,0.017,NA,-2.5,0.3,-2.2,0
1 season,NA,GSW,NBA,,7,15,24.3,0.44,0.154,0.308,7.4,28.6,18.2,0,3.3,0,0,43.3,NA,0,0,0,0.087,NA,-2,0.3,-1.6,0
