Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,PHO,NBA,PF,39,9,13.8,2.2,4.4,0.5,0.2,0.5,0.389,2,3.9,0.513,0.521,1,1.4,0.714,0.7,1.3,1.9,0.5,0.2,0.1,0.5,1.6,5.6
1999-00,23,ORL,NBA,SF,82,1,18,3.1,7.1,0.441,1,2.4,0.401,2.2,4.7,0.461,0.509,1,1.4,0.721,0.5,2,2.6,0.7,0.4,0.2,1,2.4,8.2
2000-01,24,ORL,NBA,SF,76,1,20.8,2.9,7.6,0.387,1.3,2.9,0.433,1.7,4.6,0.358,0.471,1.1,1.3,0.867,0.7,2.1,2.8,0.7,0.5,0.2,0.9,3.2,8.3
2001-02,25,ORL,NBA,PF,80,43,30.1,4.1,9.6,0.426,2.1,5,0.427,2,4.6,0.426,0.537,0.8,0.9,0.836,1,3.3,4.2,1.2,0.8,0.4,0.9,2.9,11.1
2002-03,26,ORL,NBA,PF,81,53,31.9,3.9,9.2,0.419,2,5,0.396,1.9,4.2,0.448,0.528,1,1.2,0.83,0.9,2.9,3.8,1.5,0.8,0.2,1,3.1,10.7
2003-04,27,ORL,NBA,PF,2,0,11,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,0,0,NA,0,0,0,0.5,0,0,0,1,1
2004-05,28,ORL,NBA,PF,71,0,13.5,1.7,4.3,0.402,0.7,2.1,0.333,1,2.2,0.465,0.482,0.4,0.5,0.879,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,4.6
2005-06,29,ORL,NBA,PF,57,0,16.5,1.8,4.2,0.417,0.9,2.3,0.388,0.9,2,0.451,0.521,0.5,0.6,0.811,0.5,1.4,1.9,0.7,0.2,0.2,0.7,1.9,4.9
2006-07,30,ORL,NBA,PF,33,0,8.4,0.7,2.1,0.314,0.3,1,0.344,0.3,1.2,0.289,0.393,0.5,0.5,0.889,0.4,0.9,1.3,0.4,0.2,0,0.4,1.1,2.2
2007-08,31,ORL,NBA,PF,31,0,9.2,0.9,2.6,0.338,0.3,1.2,0.216,0.6,1.4,0.442,0.388,0.1,0.2,0.8,0.3,1.1,1.4,0.4,0.2,0,0.5,1.1,2.1
Career,NA,,NBA,,552,107,20,2.7,6.4,0.417,1.1,2.9,0.398,1.5,3.5,0.434,0.506,0.8,1,0.806,0.6,2,2.6,0.8,0.4,0.2,0.8,2.3,7.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,ORL,NBA,,513,98,20.5,2.7,6.6,0.413,1.2,3.1,0.398,1.5,3.5,0.427,0.506,0.8,0.9,0.817,0.6,2.1,2.7,0.8,0.5,0.2,0.8,2.4,7.4
1 season,NA,PHO,NBA,,39,9,13.8,2.2,4.4,0.5,0.2,0.5,0.389,2,3.9,0.513,0.521,1,1.4,0.714,0.7,1.3,1.9,0.5,0.2,0.1,0.5,1.6,5.6
