Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,22,SAC,NBA,SF,53,3,609,7.4,15.8,0.466,0,0.2,0,7.4,15.7,0.472,2.8,5,0.56,3.3,3.4,6.7,1.4,0.7,0.5,4.5,6.8,17.6
1996-97,23,SAC,NBA,SF,79,31,1992,6.7,13.5,0.498,0,0.1,0,6.7,13.4,0.5,3.1,4.5,0.689,2.5,3.4,5.9,2.2,1.1,0.9,2.8,4.8,16.5
1997-98,24,SAC,NBA,SF,79,75,2819,7.2,14.5,0.495,0,0.1,0,7.2,14.4,0.499,3.6,5.7,0.63,2.1,3.6,5.7,2.9,1,0.6,2.5,3.2,17.9
1998-99,25,SAC,NBA,SF,50,50,1374,7,14.5,0.485,0,0.1,0.2,7,14.4,0.487,3.1,4.9,0.638,2.2,3.2,5.4,1.7,0.8,0.2,2,3.1,17.3
1999-00,26,SAC,NBA,SF,76,76,1707,6.6,13.1,0.5,0,0,NA,6.6,13.1,0.5,3.4,4.5,0.769,2.6,3.5,6.1,1.7,0.8,0.4,2.3,4,16.6
2000-01,27,TOT,NBA,SF,69,40,1686,6.9,13.8,0.502,0,0,0,6.9,13.8,0.504,3.2,5.1,0.637,2.3,4.5,6.9,1.3,1.1,0.4,2.3,4,17.1
2000-01,27,TOR,NBA,SF,42,31,886,6.2,13.2,0.471,0,0.1,0,6.2,13.1,0.474,3.4,5.3,0.646,2.3,3.9,6.2,1.3,0.6,0.5,2.6,4,15.8
2000-01,27,DET,NBA,SF,27,9,800,7.7,14.5,0.534,0,0,NA,7.7,14.5,0.534,3,4.8,0.626,2.4,5.2,7.6,1.3,1.6,0.4,2,3.9,18.5
2001-02,28,DET,NBA,SF,78,7,1701,8.7,17.1,0.51,0,0.1,0.2,8.7,17,0.512,5.1,6.3,0.805,2.5,4.3,6.8,2,1,0.6,2.9,4.8,22.5
2002-03,29,DET,NBA,SF,82,1,2061,6.5,14.4,0.453,0,0.2,0.182,6.5,14.2,0.456,4.1,5.2,0.79,2.6,3.7,6.3,1.8,0.8,0.5,2.2,4.2,17.2
2003-04,30,DET,NBA,PF,79,0,1574,7,13.8,0.505,0,0,NA,7,13.8,0.505,3.3,4.5,0.731,2,3.8,5.9,1.3,0.7,0.5,2.6,4.7,17.2
2004-05,31,TOT,NBA,PF,72,9,1527,6.4,13.8,0.467,0,0,0,6.4,13.7,0.469,4.6,5.8,0.799,2.5,3.7,6.1,1.8,0.9,0.4,2,5.1,17.5
2004-05,31,PHI,NBA,PF,48,5,1056,6.6,14.2,0.465,0,0.1,0,6.6,14.1,0.467,4.4,5.6,0.788,2.5,3.6,6.1,1.5,0.9,0.4,2,4.9,17.7
2004-05,31,SAC,NBA,PF,24,4,471,6,12.8,0.473,0,0,NA,6,12.8,0.473,5,6,0.823,2.4,3.8,6.2,2.7,0.9,0.2,2,5.7,17
2005-06,32,SAC,NBA,SF,37,0,362,4.3,10.2,0.417,0.2,0.2,1,4.1,10,0.406,3.8,4.9,0.776,2.1,4.6,6.7,1.4,0.7,0.4,3,5.6,12.5
2006-07,33,SAC,NBA,PF,68,1,1337,6.4,12.5,0.51,0,0.1,0,6.4,12.4,0.512,4,5.6,0.715,1.7,4.3,6,1.1,0.8,0.4,2.6,4.9,16.7
Career,NA,,NBA,,822,293,18749,6.9,14.1,0.49,0,0.1,0.136,6.9,14,0.492,3.7,5.2,0.714,2.3,3.8,6.1,1.9,0.9,0.5,2.5,4.3,17.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,SAC,NBA,,466,240,10671,6.7,13.7,0.492,0,0.1,0.125,6.7,13.6,0.494,3.5,5.1,0.683,2.3,3.6,5.9,2.1,0.9,0.5,2.6,4.2,17
4 seasons,NA,DET,NBA,,266,17,6136,7.4,15,0.493,0,0.1,0.188,7.4,14.9,0.495,4,5.3,0.763,2.4,4.1,6.5,1.7,0.9,0.5,2.5,4.4,18.9
1 season,NA,PHI,NBA,,48,5,1056,6.6,14.2,0.465,0,0.1,0,6.6,14.1,0.467,4.4,5.6,0.788,2.5,3.6,6.1,1.5,0.9,0.4,2,4.9,17.7
1 season,NA,TOR,NBA,,42,31,886,6.2,13.2,0.471,0,0.1,0,6.2,13.1,0.474,3.4,5.3,0.646,2.3,3.9,6.2,1.3,0.6,0.5,2.6,4,15.8
