Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,22,WAS,NBA,SG,70,1,695,2,5.3,0.379,0.1,0.3,0.167,2,5,0.392,0.7,1.7,0.438,2.7,4.5,7.2,2.1,1,1.3,2.1,3.9,4.8
2008-09,23,WAS,NBA,SF,79,57,2072,2.4,5.6,0.432,0,0.1,0.5,2.4,5.6,0.431,1.3,1.8,0.725,2,5.5,7.4,3.4,1.1,1.3,1.6,2.7,6.2
2009-10,24,TOT,NBA,SF,51,2,307,2.2,6.1,0.365,0,0,NA,2.2,6.1,0.365,0,0.8,0,2.7,6.6,9.3,1.3,0.6,0.5,2,4.1,4.5
2009-10,24,WAS,NBA,SF,41,0,240,2.3,6,0.375,0,0,NA,2.3,6,0.375,0,0.7,0,2.5,6.6,9.1,1.2,0.6,0.5,1.5,4.8,4.5
2009-10,24,SAC,NBA,SF,10,2,67,2.1,6.4,0.333,0,0,NA,2.1,6.4,0.333,0,1.1,0,3.2,6.4,9.7,1.6,0.5,0.5,3.8,1.6,4.3
2010-11,25,CHA,NBA,SF,52,8,760,3.4,8.6,0.396,0,0.1,0,3.4,8.5,0.4,1.4,1.8,0.769,3,6.4,9.4,2,0.5,1.6,1.2,4.5,8.2
2011-12,26,GSW,NBA,PF,64,6,1127,3,6.7,0.448,0,0.1,0,3,6.6,0.456,1.2,1.7,0.736,2.3,5.5,7.9,3.5,1.4,1.1,1.8,3.3,7.3
2012-13,27,TOT,NBA,SF,26,10,387,2.2,5.2,0.429,0,0,NA,2.2,5.2,0.429,0.3,0.9,0.3,1.8,5.5,7.3,1.9,1.2,1,1.1,3.6,4.7
2012-13,27,TOR,NBA,SF,15,9,230,2.3,5,0.469,0,0,NA,2.3,5,0.469,0.3,0.9,0.333,1.7,5.8,7.5,1.6,0.8,1.3,1.1,4.1,5
2012-13,27,NOH,NBA,SF,9,0,145,2.2,5.2,0.429,0,0,NA,2.2,5.2,0.429,0.2,0.5,0.5,1.7,5.2,7,2.2,2,0.7,1.2,3.2,4.7
2012-13,27,IND,NBA,SF,2,1,12,0,9,0,0,0,NA,0,9,0,0,6,0,3,3,6,3,0,0,0,0,0
Career,NA,,NBA,,342,84,5348,2.6,6.2,0.419,0,0.1,0.188,2.6,6.1,0.423,1.1,1.6,0.658,2.3,5.6,7.9,2.8,1,1.2,1.6,3.4,6.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,WAS,NBA,,190,58,3007,2.3,5.6,0.415,0,0.1,0.3,2.3,5.5,0.418,1.1,1.7,0.633,2.2,5.3,7.5,2.9,1,1.2,1.7,3.1,5.7
1 season,NA,GSW,NBA,,64,6,1127,3,6.7,0.448,0,0.1,0,3,6.6,0.456,1.2,1.7,0.736,2.3,5.5,7.9,3.5,1.4,1.1,1.8,3.3,7.3
1 season,NA,CHA,NBA,,52,8,760,3.4,8.6,0.396,0,0.1,0,3.4,8.5,0.4,1.4,1.8,0.769,3,6.4,9.4,2,0.5,1.6,1.2,4.5,8.2
1 season,NA,TOR,NBA,,15,9,230,2.3,5,0.469,0,0,NA,2.3,5,0.469,0.3,0.9,0.333,1.7,5.8,7.5,1.6,0.8,1.3,1.1,4.1,5
1 season,NA,SAC,NBA,,10,2,67,2.1,6.4,0.333,0,0,NA,2.1,6.4,0.333,0,1.1,0,3.2,6.4,9.7,1.6,0.5,0.5,3.8,1.6,4.3
1 season,NA,NOH,NBA,,9,0,145,2.2,5.2,0.429,0,0,NA,2.2,5.2,0.429,0.2,0.5,0.5,1.7,5.2,7,2.2,2,0.7,1.2,3.2,4.7
1 season,NA,IND,NBA,,2,1,12,0,9,0,0,0,NA,0,9,0,0,6,0,3,3,6,3,0,0,0,0,0
