Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,22,DET,NBA,PF,26,0,6.1,0.9,2.1,0.426,0,0,NA,0.9,2.1,0.426,0.426,0.5,1.6,0.333,0.5,0.6,1.1,0.1,0.2,0.2,0.4,0.5,2.3
2006-07,23,DET,NBA,C,67,8,14.1,2,3.9,0.5,0,0,NA,2,3.9,0.5,0.5,1.1,2,0.526,1.3,1.5,2.8,0.2,0.4,0.9,0.8,1.6,5
2007-08,24,DET,NBA,C,82,7,21.6,2.9,5.4,0.538,0,0,0,2.9,5.4,0.539,0.538,2.1,3.3,0.633,2.2,3.1,5.3,0.6,0.3,1.1,0.9,2.2,7.9
2008-09,25,DET,NBA,C,78,4,18.1,2.4,4.1,0.575,0,0,0,2.4,4.1,0.577,0.575,1.1,2,0.532,2.2,2,4.2,0.3,0.3,0.8,0.6,2,5.8
2009-10,26,DET,NBA,C,76,29,20.4,2.8,5.5,0.511,0,0,0,2.8,5.4,0.512,0.511,1.2,2,0.574,2.1,3.2,5.3,0.5,0.5,0.5,0.9,2.3,6.8
2010-11,27,DET,NBA,PF,57,14,16.3,1.6,3.3,0.492,0,0,NA,1.6,3.3,0.492,0.492,0.9,1.7,0.515,1.2,1.9,3,0.3,0.4,0.4,0.8,1.6,4.2
2011-12,28,DET,NBA,PF,65,42,22.6,2.8,5.9,0.478,0,0,0,2.8,5.9,0.48,0.478,0.9,1.6,0.547,1.9,3.2,5.1,0.6,0.5,0.8,1.1,2.3,6.5
2012-13,29,DET,NBA,PF,72,71,24.8,2.8,6.3,0.446,0,0,NA,2.8,6.3,0.446,0.446,1.3,2,0.621,1.9,3.8,5.7,0.8,0.4,1.3,1.1,2.4,6.9
2013-14,30,ORL,NBA,PF,34,13,14.4,1.4,3.1,0.448,0,0,NA,1.4,3.1,0.448,0.448,0.4,0.9,0.484,0.8,1.7,2.5,0.3,0.2,0.6,0.4,1.4,3.2
2014-15,31,CHO,NBA,PF,61,0,14.4,1.3,3.1,0.422,0,0,NA,1.3,3.1,0.422,0.422,0.7,1.2,0.577,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3
Career,NA,,NBA,,618,188,18.4,2.3,4.6,0.495,0,0,0,2.3,4.6,0.496,0.495,1.1,2,0.564,1.7,2.5,4.2,0.4,0.4,0.8,0.8,1.9,5.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,DET,NBA,,523,175,19.1,2.4,4.8,0.503,0,0,0,2.4,4.8,0.504,0.503,1.2,2.1,0.566,1.8,2.6,4.4,0.5,0.4,0.8,0.8,2,6.1
1 season,NA,CHO,NBA,,61,0,14.4,1.3,3.1,0.422,0,0,NA,1.3,3.1,0.422,0.422,0.7,1.2,0.577,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3
1 season,NA,ORL,NBA,,34,13,14.4,1.4,3.1,0.448,0,0,NA,1.4,3.1,0.448,0.448,0.4,0.9,0.484,0.8,1.7,2.5,0.3,0.2,0.6,0.4,1.4,3.2
