Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1983-84,22,CLE,NBA,SF,82,1731,14.9,0.51,0.059,0.225,7.6,13.1,10.2,10.5,2,1.3,9.1,19.3,NA,2,1.8,3.7,0.104,NA,0.3,0.4,0.7,1.2
1984-85,23,TOT,NBA,SF,49,942,13.4,0.455,0.065,0.19,6.6,11.7,9.1,12.1,2.8,1.5,10.3,23.7,NA,-0.2,1.3,1.1,0.056,NA,-1.3,1.3,0,0.5
1984-85,23,CLE,NBA,SF,33,715,13.6,0.46,0.065,0.15,5.5,12.1,8.8,12.1,2.7,1.5,10,23.6,NA,-0.2,0.9,0.7,0.047,NA,-1,1.4,0.5,0.5
1984-85,23,MIL,NBA,SF,16,227,12.8,0.442,0.067,0.324,10.3,10.2,10.3,12.3,3.2,1.3,11.1,24.2,NA,0,0.4,0.4,0.083,NA,-2.5,1,-1.6,0
1985-86,24,PHI,NBA,SF,23,432,9.3,0.42,0.062,0.222,7,9.3,8.2,7.9,1.7,2.2,12.3,22.6,NA,-0.4,0.4,0.1,0.008,NA,-3.4,-0.5,-3.9,-0.2
Career,NA,,NBA,,154,3105,13.7,0.478,0.062,0.212,7.2,12.1,9.6,10.7,2.2,1.5,10,21.1,NA,1.5,3.4,4.9,0.076,NA,-0.7,0.5,-0.1,1.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,115,2446,14.5,0.493,0.061,0.199,7,12.8,9.8,11,2.2,1.3,9.4,20.5,NA,1.8,2.6,4.4,0.087,NA,0,0.7,0.7,1.6
1 season,NA,PHI,NBA,,23,432,9.3,0.42,0.062,0.222,7,9.3,8.2,7.9,1.7,2.2,12.3,22.6,NA,-0.4,0.4,0.1,0.008,NA,-3.4,-0.5,-3.9,-0.2
1 season,NA,MIL,NBA,,16,227,12.8,0.442,0.067,0.324,10.3,10.2,10.3,12.3,3.2,1.3,11.1,24.2,NA,0,0.4,0.4,0.083,NA,-2.5,1,-1.6,0
