,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,23,HOU,NBA,SF,35,191,.360,22.6,.220,.040,.020,.020,.140,.780,.455,.500,1.000,1.000,.286,.333,.800,.000,0,.923,.256,.400,0,0
2007-08,24,HOU,NBA,SF,35,264,.480,23.1,.304,.029,.000,.020,.255,.696,.484,.333,,.500,.500,.479,.933,.000,0,.912,.197,.500,0,0
2008-09,25,LAC,NBA,PF,71,1161,.444,23.4,.278,.015,.005,.023,.235,.722,.518,.667,1.000,.444,.505,.416,.789,.000,0,.983,.206,.508,1,0
2009-10,26,LAC,NBA,SF,54,362,.389,23.3,.343,.009,.009,.028,.296,.657,.541,1.000,.000,1.000,.500,.310,.950,.000,0,1.000,.239,.294,0,0
2010-11,27,TOT,NBA,SF,30,215,.522,22.8,.313,.000,.015,.060,.239,.687,.429,,1.000,.250,.438,.565,.778,.000,0,1.000,.435,.650,0,0
2010-11,27,DAL,NBA,SF,7,18,.500,22.6,.500,.000,.000,.000,.500,.500,.250,,,,.250,.750,1.000,.000,0,1.000,.750,.667,0,0
2010-11,27,SAS,NBA,SF,23,197,.525,22.9,.288,.000,.017,.068,.203,.712,.471,,1.000,.250,.500,.548,.750,.000,0,1.000,.405,.647,0,0
2011-12,28,NYK,NBA,PF,54,1020,.478,23.8,.163,.000,.003,.015,.145,.837,.509,,.000,.200,.551,.472,.857,.000,0,.977,.305,.477,0,0
2012-13,29,NYK,NBA,SF,81,1641,.414,23.7,.184,.007,.009,.005,.163,.816,.367,.667,.500,.000,.357,.425,.724,.000,0,.980,.350,.455,0,0
2013-14,30,TOR,NBA,PF,54,540,.411,23.8,.164,.007,.014,.007,.137,.836,.333,.000,.000,.000,.400,.426,.500,.000,0,.923,.287,.400,0,0
2014-15,31,TOT,NBA,SF-PF,35,197,.393,24.5,.143,.000,.000,.000,.143,.857,.375,,,,.375,.396,1.000,.000,0,1.000,.271,.385,0,0
2014-15,31,UTA,NBA,SF,22,109,.457,25.1,.057,.000,.000,.000,.057,.943,.000,,,,.000,.485,,.000,0,1.000,.182,.500,0,0
2014-15,31,OKC,NBA,PF,13,88,.286,23.5,.286,.000,.000,.000,.286,.714,.500,,,,.500,.200,1.000,.000,0,1.000,.467,.286,0,0
2015-16,32,TOT,NBA,PF,10,44,.444,23.2,.167,.000,.000,.056,.111,.833,.333,,,1.000,.000,.467,.000,.000,0,1.000,.400,.667,0,0
2015-16,32,OKC,NBA,PF,7,24,.500,22.3,.250,.000,.000,.083,.167,.750,.333,,,1.000,.000,.556,.000,.000,0,1.000,.556,.600,0,0
2015-16,32,MIL,NBA,PF,3,20,.333,25.0,.000,.000,.000,.000,.000,1.000,,,,,,.333,,.000,0,1.000,.167,1.000,0,0
2016-17,33,MIL,NBA,PF,8,22,.286,23.3,.143,.000,.143,.000,.000,.857,1.000,,1.000,,,.167,1.000,.000,0,1.000,.167,1.000,0,0
Career,,,NBA,,467,5657,.437,23.5,.221,.009,.008,.016,.188,.779,.463,.563,.538,.429,.458,.430,.807,.000,0,.972,.287,.469,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NYK,NBA,,135,2661,.442,23.7,.175,.004,.007,.009,.155,.825,.425,.667,.400,.143,.437,.445,.789,.000,0,.979,.330,.464,0,0
2 seasons,,LAC,NBA,,125,1523,.433,23.4,.292,.014,.006,.024,.248,.708,.524,.714,.667,.583,.504,.395,.831,.000,0,.986,.213,.461,1,0
2 seasons,,HOU,NBA,,70,455,.441,22.9,.276,.033,.007,.020,.217,.724,.476,.400,1.000,.667,.455,.427,.900,.000,0,.915,.218,.458,0,0
1 season,,TOR,NBA,,54,540,.411,23.8,.164,.007,.014,.007,.137,.836,.333,.000,.000,.000,.400,.426,.500,.000,0,.923,.287,.400,0,0
1 season,,SAS,NBA,,23,197,.525,22.9,.288,.000,.017,.068,.203,.712,.471,,1.000,.250,.500,.548,.750,.000,0,1.000,.405,.647,0,0
1 season,,UTA,NBA,,22,109,.457,25.1,.057,.000,.000,.000,.057,.943,.000,,,,.000,.485,,.000,0,1.000,.182,.500,0,0
2 seasons,,OKC,NBA,,20,112,.364,23.1,.273,.000,.000,.030,.242,.727,.444,,,1.000,.375,.333,.750,.000,0,1.000,.500,.417,0,0
2 seasons,,MIL,NBA,,11,42,.308,24.1,.077,.000,.077,.000,.000,.923,1.000,,1.000,,,.250,1.000,.000,0,1.000,.167,1.000,0,0
1 season,,DAL,NBA,,7,18,.500,22.6,.500,.000,.000,.000,.500,.500,.250,,,,.250,.750,1.000,.000,0,1.000,.750,.667,0,0
