,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,LAC,NBA,PG,81,2831,.463,13.7,.846,.098,.245,.274,.228,.154,.482,.626,.555,.422,.413,.361,.297,.002,2,.885,.042,.167,0,0
2001-02,27,LAC,NBA,PG,81,3030,.413,14.3,.791,.109,.190,.302,.191,.209,.437,.525,.380,.482,.374,.321,.405,.001,1,.867,.038,.444,4,0
2002-03,28,POR,NBA,PG,75,1311,.444,12.4,.917,.154,.243,.258,.262,.083,.469,.569,.485,.459,.405,.171,.478,.000,0,.833,.029,1.000,3,0
2003-04,29,TOT,NBA,SG-PG,70,2365,.447,13.2,.830,.181,.177,.250,.222,.170,.465,.504,.402,.481,.464,.362,.497,.001,1,.957,.189,.458,3,0
2003-04,29,POR,NBA,SG,39,1269,.471,13.0,.887,.168,.168,.264,.286,.113,.491,.600,.443,.500,.445,.319,.508,.002,1,1.000,.170,.375,2,0
2003-04,29,CLE,NBA,PG,31,1096,.417,13.4,.758,.196,.187,.233,.142,.242,.426,.400,.355,.455,.511,.388,.477,.000,0,.935,.200,.500,1,0
2004-05,30,CLE,NBA,PG,76,2651,.412,14.8,.711,.131,.183,.220,.178,.289,.439,.450,.479,.418,.417,.345,.469,.000,0,.923,.212,.286,2,0
2005-06,31,NJN,NBA,SG,28,486,.441,12.7,.888,.168,.238,.210,.273,.112,.472,.583,.471,.333,.513,.188,.433,.000,0,1.000,.188,.000,1,0
2006-07,32,CHA,NBA,PG,38,702,.392,11.2,.956,.221,.227,.221,.287,.044,.405,.525,.463,.325,.327,.125,.300,.000,0,1.000,.250,.000,2,0
2007-08,33,CHA,NBA,PG,54,1410,.434,14.5,.924,.133,.116,.233,.442,.076,.457,.697,.483,.379,.418,.158,.486,.000,0,.333,.105,.000,0,0
Career,,,NBA,,503,14786,.432,13.8,.820,.134,.201,.259,.227,.180,.455,.537,.464,.443,.413,.327,.416,.001,4,.899,.122,.320,15,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,162,5861,.436,14.0,.816,.104,.215,.289,.208,.184,.458,.568,.471,.456,.393,.336,.352,.001,3,.874,.040,.333,4,0
2 seasons,,POR,NBA,,114,2580,.458,12.7,.902,.161,.206,.261,.274,.098,.480,.585,.468,.479,.426,.256,.493,.001,1,.952,.110,.444,5,0
2 seasons,,CLE,NBA,,107,3747,.413,14.4,.724,.148,.184,.223,.169,.276,.436,.432,.445,.428,.438,.355,.471,.000,0,.926,.209,.333,3,0
2 seasons,,CHA,NBA,,92,2112,.416,13.1,.937,.170,.163,.228,.377,.063,.434,.603,.471,.357,.389,.148,.411,.000,0,.500,.148,.000,2,0
1 season,,NJN,NBA,,28,486,.441,12.7,.888,.168,.238,.210,.273,.112,.472,.583,.471,.333,.513,.188,.433,.000,0,1.000,.188,.000,1,0
