Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,23,CHI,NBA,C,16,2,143,2.8,6.3,0.44,0,0,NA,2.8,6.3,0.44,2,3.5,0.571,3,5.5,8.6,1.3,1.3,1.5,3,9.6,7.6
2001-02,24,PHO,NBA,C,59,34,900,4.3,7.7,0.554,0,0,NA,4.3,7.7,0.554,3.3,4.4,0.752,4.1,5.9,10,0.7,0.4,0.9,1.9,5.6,11.8
2002-03,25,PHO,NBA,C,65,1,947,3.5,6.2,0.564,0,0,NA,3.5,6.2,0.564,2.4,3.6,0.667,3.7,4.9,8.6,1.4,0.7,1.1,1.8,6.5,9.4
2003-04,26,PHO,NBA,C,66,43,1606,3.4,6.7,0.507,0,0,NA,3.4,6.7,0.507,3,4.1,0.74,2.8,4.9,7.7,1.3,0.9,0.6,1.7,5.8,9.8
2004-05,27,PHO,NBA,C,38,1,360,2.7,5.9,0.458,0,0,NA,2.7,5.9,0.458,2.6,3.8,0.684,3,6.2,9.2,1.7,0.4,1.1,2,6,8
2005-06,28,CHA,NBA,C,51,2,818,5,11.5,0.437,0,0.1,0.333,5,11.4,0.438,1.8,2.6,0.683,2.7,5.3,8.1,1.7,1.1,1,1.5,6.9,11.9
2006-07,29,CHA,NBA,C,73,9,1043,4.2,8.8,0.475,0,0,NA,4.2,8.8,0.475,2.7,3.9,0.681,2.9,5.9,8.8,1.5,1,0.8,1.9,6.9,11
2007-08,30,MIL,NBA,C,44,0,386,3.5,7.5,0.463,0,0,NA,3.5,7.5,0.463,2.2,2.7,0.828,2.8,6.2,9,1.2,0.8,2,2.7,7.7,9.1
2008-09,31,TOR,NBA,C,38,1,240,1.8,6.8,0.267,0,0,NA,1.8,6.8,0.267,1.6,2.1,0.786,3.2,5.7,8.8,1.2,0.5,0.6,2.5,9,5.2
Career,NA,,NBA,,450,93,6443,3.8,7.7,0.487,0,0,0.333,3.8,7.7,0.488,2.6,3.7,0.714,3.1,5.5,8.6,1.3,0.8,0.9,1.9,6.5,10.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHO,NBA,,228,79,3813,3.6,6.8,0.529,0,0,NA,3.6,6.8,0.529,2.9,4,0.722,3.3,5.3,8.6,1.2,0.7,0.8,1.8,5.9,10
2 seasons,NA,CHA,NBA,,124,11,1861,4.5,10,0.455,0,0.1,0.333,4.5,9.9,0.456,2.3,3.3,0.682,2.8,5.7,8.5,1.6,1.1,0.9,1.7,6.9,11.4
1 season,NA,MIL,NBA,,44,0,386,3.5,7.5,0.463,0,0,NA,3.5,7.5,0.463,2.2,2.7,0.828,2.8,6.2,9,1.2,0.8,2,2.7,7.7,9.1
1 season,NA,TOR,NBA,,38,1,240,1.8,6.8,0.267,0,0,NA,1.8,6.8,0.267,1.6,2.1,0.786,3.2,5.7,8.8,1.2,0.5,0.6,2.5,9,5.2
1 season,NA,CHI,NBA,,16,2,143,2.8,6.3,0.44,0,0,NA,2.8,6.3,0.44,2,3.5,0.571,3,5.5,8.6,1.3,1.3,1.5,3,9.6,7.6
