Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,LAL,NBA,SG,64,1,695,5,11.4,0.441,0,0.4,0,5,11,0.455,2.1,3,0.702,1.2,2.4,3.7,7,1.5,0.6,3.6,4.1,12.1
1991-92,23,LAL,NBA,PG,63,0,820,5,12.4,0.399,0,0.5,0,5,11.9,0.415,2.2,3.3,0.653,1.4,2,3.3,4.8,1.7,0.4,2.2,4,12.1
1992-93,24,LAL,NBA,SG,55,9,752,6.4,13.2,0.484,0.1,0.5,0.182,6.3,12.6,0.496,3,3.9,0.756,2.2,2,4.2,3,2.4,0.3,1.9,3.4,15.8
1993-94,25,LAL,NBA,SG,73,31,1617,6.1,13.7,0.441,0.4,1.1,0.32,5.7,12.6,0.451,1.9,2.6,0.714,2.4,2,4.3,3.3,1.3,0.3,1.7,2.8,14.4
1994-95,26,LAL,NBA,SG,61,4,1024,4.6,10.9,0.427,1.1,3.2,0.352,3.5,7.7,0.459,1.5,2.2,0.698,1.5,2.3,3.8,3.6,1.6,0.2,1.8,3.9,12
1995-96,27,TOT,NBA,SG,59,3,938,4.5,10.5,0.423,1.5,4.5,0.328,3,6.1,0.494,1.1,1.8,0.609,1.2,2.5,3.6,5.9,1.4,0.4,2.5,4.1,11.4
1995-96,27,PHO,NBA,SG,34,2,528,4.8,11.8,0.405,1.7,5.2,0.325,3.1,6.5,0.469,1.6,2.5,0.649,1.6,2.2,3.8,5.9,1.4,0.3,2.7,4.1,12.9
1995-96,27,MIA,NBA,SG,25,1,410,4,8.9,0.455,1.1,3.4,0.333,2.9,5.4,0.532,0.4,0.8,0.444,0.5,2.9,3.4,6,1.4,0.4,2.3,4,9.6
1996-97,28,CHH,NBA,PG,69,39,1291,3.8,9.4,0.409,0.9,2.8,0.323,3,6.6,0.445,1.1,1.6,0.644,1.1,1.6,2.6,4.2,1.3,0.5,2,3.1,9.6
1997-98,29,MIL,NBA,PG,7,0,80,3.6,10.8,0.333,0,1.8,0,3.6,9,0.4,1.4,1.8,0.75,1.8,1.4,3.2,4.5,2.3,0.9,4.1,3.2,8.6
2000-01,32,ATL,NBA,SG,6,0,78,3.7,10.6,0.348,0,0.9,0,3.7,9.7,0.381,0.5,0.9,0.5,0.9,0.5,1.4,4.6,3.2,0,4.2,5.5,7.8
Career,NA,,NBA,,457,87,7295,5,11.7,0.431,0.6,1.9,0.307,4.4,9.7,0.455,1.7,2.5,0.69,1.6,2,3.6,4.3,1.6,0.4,2.2,3.5,12.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,316,45,4908,5.5,12.5,0.438,0.4,1.2,0.294,5.1,11.3,0.454,2.1,2.9,0.707,1.8,2.1,3.9,4.1,1.6,0.4,2.1,3.5,13.4
1 season,NA,CHH,NBA,,69,39,1291,3.8,9.4,0.409,0.9,2.8,0.323,3,6.6,0.445,1.1,1.6,0.644,1.1,1.6,2.6,4.2,1.3,0.5,2,3.1,9.6
1 season,NA,PHO,NBA,,34,2,528,4.8,11.8,0.405,1.7,5.2,0.325,3.1,6.5,0.469,1.6,2.5,0.649,1.6,2.2,3.8,5.9,1.4,0.3,2.7,4.1,12.9
1 season,NA,MIA,NBA,,25,1,410,4,8.9,0.455,1.1,3.4,0.333,2.9,5.4,0.532,0.4,0.8,0.444,0.5,2.9,3.4,6,1.4,0.4,2.3,4,9.6
1 season,NA,MIL,NBA,,7,0,80,3.6,10.8,0.333,0,1.8,0,3.6,9,0.4,1.4,1.8,0.75,1.8,1.4,3.2,4.5,2.3,0.9,4.1,3.2,8.6
1 season,NA,ATL,NBA,,6,0,78,3.7,10.6,0.348,0,0.9,0,3.7,9.7,0.381,0.5,0.9,0.5,0.9,0.5,1.4,4.6,3.2,0,4.2,5.5,7.8
