,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,24,DEN,NBA,SF,82,2255,.412,13.2,.632,.358,.073,.061,.141,.368,.477,.564,.326,.500,.325,.300,.697,.075,38,.923,.465,.317,3,0
2001-02,25,DEN,NBA,SF,73,2238,.376,14.1,.678,.283,.076,.084,.235,.322,.421,.553,.357,.290,.329,.283,.710,.092,56,.940,.549,.338,3,0
2002-03,26,TOT,NBA,SF,83,2518,.411,12.8,.695,.339,.102,.080,.174,.305,.457,.604,.325,.217,.359,.306,.544,.092,55,.843,.432,.253,4,0
2002-03,26,DEN,NBA,SF,25,872,.373,13.5,.728,.250,.142,.105,.231,.272,.411,.593,.261,.265,.373,.273,.485,.034,9,.708,.398,.286,1,0
2002-03,26,HOU,NBA,SF,58,1646,.439,12.2,.671,.407,.072,.061,.131,.329,.495,.609,.419,.154,.339,.326,.585,.136,46,.913,.454,.234,3,0
2003-04,27,MEM,NBA,SG,82,2451,.478,12.4,.623,.370,.105,.053,.095,.377,.533,.646,.420,.293,.356,.386,.617,.078,53,.875,.410,.370,0,0
2004-05,28,MEM,NBA,SF,50,1382,.357,15.0,.500,.278,.096,.045,.081,.500,.404,.485,.206,.250,.448,.309,.528,.042,13,.964,.421,.360,1,0
2005-06,29,MIA,NBA,SF,67,1914,.403,19.7,.266,.147,.028,.028,.063,.734,.400,.586,.273,.091,.160,.403,.500,.023,8,.983,.400,.448,0,0
2006-07,30,MIA,NBA,SF,71,1919,.431,16.8,.400,.280,.032,.021,.067,.600,.514,.636,.286,.111,.241,.375,.517,.042,18,.918,.305,.405,0,0
2007-08,31,BOS,NBA,PF,74,1821,.418,18.3,.326,.234,.027,.012,.053,.674,.496,.598,.364,.200,.182,.380,.731,.029,12,.915,.287,.313,1,0
2008-09,32,NOH,NBA,SG,75,2140,.412,17.3,.401,.216,.080,.050,.055,.599,.476,.540,.452,.385,.345,.369,.390,.025,12,.931,.347,.459,2,0
2009-10,33,NOH,NBA,SF,77,1731,.365,18.9,.299,.186,.041,.032,.041,.701,.437,.500,.357,.455,.214,.335,.489,.006,0,.877,.260,.333,1,0
2010-11,34,IND,NBA,SF,49,839,.336,23.0,.120,.054,.025,.012,.029,.880,.483,.692,.833,.000,.000,.316,.571,.004,1,.985,.217,.326,1,0
Career,,,NBA,,783,21208,.408,15.6,.505,.274,.070,.050,.111,.495,.467,.585,.360,.296,.322,.347,.598,.056,266,.922,.370,.361,16,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,180,5365,.388,13.7,.672,.303,.088,.080,.201,.328,.438,.564,.317,.341,.338,.288,.660,.075,103,.897,.491,.323,7,0
2 seasons,,NOH,NBA,,152,3871,.394,18.0,.360,.204,.064,.043,.049,.640,.463,.525,.429,.405,.302,.354,.421,.017,12,.909,.309,.413,3,0
2 seasons,,MIA,NBA,,138,3833,.417,18.1,.336,.216,.030,.024,.065,.664,.471,.620,.280,.100,.204,.390,.511,.033,26,.953,.355,.431,0,0
2 seasons,,MEM,NBA,,132,3833,.440,13.3,.584,.341,.102,.051,.091,.416,.498,.604,.357,.281,.382,.357,.598,.067,66,.904,.415,.366,1,0
1 season,,BOS,NBA,,74,1821,.418,18.3,.326,.234,.027,.012,.053,.674,.496,.598,.364,.200,.182,.380,.731,.029,12,.915,.287,.313,1,0
1 season,,HOU,NBA,,58,1646,.439,12.2,.671,.407,.072,.061,.131,.329,.495,.609,.419,.154,.339,.326,.585,.136,46,.913,.454,.234,3,0
1 season,,IND,NBA,,49,839,.336,23.0,.120,.054,.025,.012,.029,.880,.483,.692,.833,.000,.000,.316,.571,.004,1,.985,.217,.326,1,0
