Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,25,HOU,NBA,PF,43,7,13.2,1.9,3.7,0.516,0,0,0,1.9,3.7,0.519,0.516,0.6,1,0.568,0.8,1.5,2.3,0.6,0.4,0.6,0.9,1.4,4.4
1992-93,26,HOU,NBA,PF,81,12,22.2,3,5.5,0.541,0,0,0,3,5.5,0.543,0.541,1.5,2.2,0.71,1.8,3.8,5.6,0.8,0.6,0.4,1.1,2.3,7.5
1993-94,27,HOU,NBA,PF,75,0,17.2,1.9,4.1,0.458,0,0,NA,1.9,4.1,0.458,0.458,0.9,1.3,0.711,1.3,2.5,3.8,0.5,0.4,0.3,0.9,2.1,4.7
1994-95,28,HOU,NBA,PF,61,26,21.8,2.8,5.4,0.523,0,0,0,2.8,5.3,0.526,0.523,1.2,1.9,0.624,1.6,3,4.6,0.7,0.7,0.6,1.2,2.2,6.8
1995-96,29,SAS,NBA,PF,44,6,8.9,0.9,2.2,0.412,0,0,0,0.9,2.2,0.417,0.412,0.1,0.4,0.294,0.7,1.2,1.8,0.4,0.2,0.2,0.7,1.4,1.9
1996-97,30,SAS,NBA,PF,75,58,24.5,3.4,7.9,0.433,0,0.1,0.333,3.4,7.8,0.434,0.435,1.1,1.6,0.686,1.6,3,4.5,0.7,0.8,0.7,1.3,2.9,8
1997-98,31,SAS,NBA,PF,58,1,8.9,1.3,3,0.434,0,0,0,1.3,3,0.437,0.434,0.3,0.8,0.409,0.4,1.2,1.6,0.4,0.3,0.2,0.7,1.2,2.9
1998-99,32,TOT,NBA,PF,28,0,11,1.1,2.7,0.395,0,0,0,1.1,2.7,0.4,0.395,0.2,0.4,0.455,0.9,1.3,2.2,0.1,0.4,0.3,0.6,1.5,2.3
1998-99,32,VAN,NBA,PF,4,0,10.5,0.8,3.3,0.231,0,0,NA,0.8,3.3,0.231,0.231,0,0.5,0,1.3,0.8,2,0.8,0,0,1,0.8,1.5
1998-99,32,DEN,NBA,PF,24,0,11,1.1,2.6,0.429,0,0,0,1.1,2.6,0.435,0.429,0.2,0.4,0.556,0.8,1.4,2.3,0,0.5,0.3,0.5,1.6,2.5
Career,NA,,NBA,,465,110,17.3,2.2,4.7,0.476,0,0,0.143,2.2,4.7,0.478,0.476,0.9,1.3,0.643,1.2,2.4,3.6,0.6,0.5,0.4,1,2,5.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,260,45,19.2,2.4,4.8,0.512,0,0,0,2.4,4.8,0.514,0.512,1.1,1.7,0.673,1.5,2.8,4.3,0.7,0.5,0.5,1,2.1,6
3 seasons,NA,SAS,NBA,,177,65,15.5,2.1,4.9,0.431,0,0,0.25,2.1,4.8,0.433,0.432,0.6,1,0.581,1,1.9,2.9,0.5,0.5,0.4,0.9,2,4.8
1 season,NA,DEN,NBA,,24,0,11,1.1,2.6,0.429,0,0,0,1.1,2.6,0.435,0.429,0.2,0.4,0.556,0.8,1.4,2.3,0,0.5,0.3,0.5,1.6,2.5
1 season,NA,VAN,NBA,,4,0,10.5,0.8,3.3,0.231,0,0,NA,0.8,3.3,0.231,0.231,0,0.5,0,1.3,0.8,2,0.8,0,0,1,0.8,1.5
