,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,19,LAC,NBA,SF,81,2133,.505,6.1,.970,.538,.184,.130,.117,.030,.519,.676,.310,.317,.351,.053,.606,.148,75,1.000,.158,.000,2,0
2001-02,20,LAC,NBA,SF,82,2227,.481,7.7,.970,.444,.188,.131,.206,.030,.491,.656,.380,.262,.379,.158,.621,.196,113,.333,.105,.500,2,0
2002-03,21,CLE,NBA,SF,67,2008,.410,8.7,.978,.396,.188,.170,.223,.022,.419,.622,.256,.266,.308,.000,.586,.118,71,,.143,.000,3,0
2003-04,22,TOT,NBA,SF,79,2079,.485,8.2,.947,.444,.162,.130,.211,.053,.502,.614,.426,.418,.377,.175,.617,.143,102,1.000,.300,.167,1,0
2003-04,22,CLE,NBA,SF,37,888,.432,8.8,.909,.420,.145,.169,.175,.091,.458,.590,.313,.321,.397,.167,.580,.100,31,1.000,.300,.111,0,0
2003-04,22,POR,NBA,SF,42,1191,.526,7.7,.976,.462,.175,.100,.239,.024,.534,.631,.500,.548,.366,.200,.641,.178,71,1.000,.300,.333,1,0
2004-05,23,POR,NBA,SF,63,1699,.482,9.0,.967,.406,.154,.121,.287,.033,.487,.671,.355,.310,.370,.348,.610,.155,97,.750,.348,.500,2,0
2005-06,24,POR,NBA,SF,40,1286,.461,10.4,.980,.339,.151,.092,.398,.020,.466,.642,.416,.362,.360,.200,.532,.104,44,1.000,.100,.000,0,0
2008-09,27,MEM,NBA,SF,34,298,.485,9.6,.939,.434,.091,.121,.293,.061,.505,.605,.444,.500,.379,.167,.447,.081,7,.000,.000,,0,0
Career,,,NBA,,446,11730,.472,8.3,.967,.431,.169,.130,.237,.033,.482,.646,.355,.324,.360,.168,.595,.144,509,.773,.214,.250,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,163,4360,.493,6.9,.970,.491,.186,.131,.162,.030,.505,.667,.346,.289,.369,.105,.613,.172,188,.500,.132,.200,4,0
3 seasons,,POR,NBA,,145,4176,.487,9.1,.974,.400,.158,.106,.309,.026,.492,.651,.415,.382,.365,.279,.595,.145,212,.833,.279,.417,3,0
2 seasons,,CLE,NBA,,104,2896,.417,8.7,.955,.404,.174,.170,.207,.045,.432,.611,.272,.285,.333,.114,.584,.112,102,1.000,.250,.091,3,0
1 season,,MEM,NBA,,34,298,.485,9.6,.939,.434,.091,.121,.293,.061,.505,.605,.444,.500,.379,.167,.447,.081,7,.000,.000,,0,0
