Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,23,POR,NBA,PF,6,237,18.6,0.519,0.038,0.192,4.4,20.9,11.9,7,0.7,3.6,8.1,26.3,NA,0.2,0.2,0.3,0.069,NA,1.5,-0.6,0.9,0.2
2009-10,24,POR,NBA,PF,6,229,17.5,0.507,0.022,0.473,5.1,14.6,9.7,11.1,1.7,4.4,8.9,25.8,NA,0.2,0,0.2,0.043,NA,0.7,0.7,1.3,0.2
2010-11,25,POR,NBA,PF,6,258,19.2,0.498,0,0.209,7.9,13.5,10.8,6.4,1.8,3.5,6.7,26.6,NA,0.3,0.1,0.4,0.073,NA,1.4,-0.5,1,0.2
2013-14,28,POR,NBA,PF,11,441,21,0.509,0.012,0.3,7.5,21.2,14.4,7,0.8,3,6.3,30.1,NA,0.6,0.3,0.9,0.097,NA,2.7,-0.7,2.1,0.4
2014-15,29,POR,NBA,PF,5,208,16.7,0.426,0.098,0.321,10.8,18.4,14.6,8.4,0.5,3.8,5.9,29.9,NA,0,0.2,0.1,0.032,NA,1.7,-1.4,0.4,0.1
2015-16,30,SAS,NBA,PF,10,337,25,0.579,0.012,0.272,8,19.7,14.2,5.4,0.6,3.3,5.5,27.7,NA,1,0.5,1.6,0.223,NA,3.5,0.2,3.6,0.5
2016-17,31,SAS,NBA,PF,16,537,15.2,0.5,0.058,0.229,8.9,17,12.8,7.2,1,2.9,9.6,24.1,NA,0.2,0.4,0.6,0.058,NA,-0.9,-0.8,-1.7,0
2017-18,32,SAS,NBA,C,5,177,24.8,0.599,0.063,0.525,7.8,22.6,14.7,13.2,0.9,1,8.4,27.8,NA,0.6,0.1,0.7,0.189,NA,5.6,0.1,5.7,0.3
2018-19,33,SAS,NBA,C,7,244,21.8,0.517,0.091,0.273,8.4,21.1,14.8,13.1,1.1,2.3,4.9,27,NA,0.5,0.2,0.7,0.13,NA,2.5,-0.2,2.3,0.3
Career,NA,,NBA,,72,2668,19.6,0.516,0.04,0.292,7.8,18.7,13.1,8.2,1,3.1,7.2,27.1,NA,3.5,2.1,5.5,0.1,NA,1.8,-0.4,1.4,2.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAS,NBA,,38,1295,20.3,0.539,0.052,0.289,8.4,19.2,13.8,8.7,0.9,2.6,7.4,26.1,NA,2.3,1.3,3.6,0.132,NA,1.8,-0.3,1.5,1.1
5 seasons,NA,POR,NBA,,34,1373,19,0.494,0.03,0.295,7.1,18.2,12.5,7.8,1.1,3.5,7,28,NA,1.2,0.8,2,0.069,NA,1.8,-0.5,1.3,1.1
