Season,Team,Lg,Salary
2001-02,Minnesota Timberwolves,NBA,"$332,817"
2004-05,Sacramento Kings,NBA,"$695,046"
2005-06,Detroit Pistons,NBA,"$1,500,000"
2006-07,Los Angeles Lakers,NBA,"$1,620,000"
2007-08,Orlando Magic,NBA,"$1,740,000"
2008-09,Atlanta Hawks,NBA,"$2,500,000"
2009-10,Atlanta Hawks,NBA,"$2,500,000"
2010-11,Washington Wizards,NBA,"$2,500,000"
2011-12,Washington Wizards,NBA,"$1,223,166"
Career,(may be incomplete),,"$14,611,029"
