,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2005-06,21,UTA,NBA,PG,80,2307,.421,15.0,.728,.239,.066,.086,.338,.272,.423,.505,.321,.391,.393,.416,.472,.010,6,.725,.078,.588,2,1
2006-07,22,UTA,NBA,PG,80,2950,.456,13.5,.765,.314,.073,.074,.304,.235,.498,.553,.380,.450,.480,.322,.354,.008,7,.659,.059,.400,8,0
2007-08,23,UTA,NBA,PG,82,3059,.507,11.9,.812,.380,.066,.073,.293,.188,.533,.616,.486,.469,.450,.395,.340,.016,15,.639,.057,.417,5,0
2008-09,24,UTA,NBA,PG,68,2505,.471,12.5,.770,.340,.097,.073,.260,.230,.518,.600,.379,.514,.465,.310,.221,.008,7,.486,.035,.125,1,0
2009-10,25,UTA,NBA,PG,76,2802,.469,13.0,.754,.303,.111,.082,.258,.246,.501,.599,.487,.360,.438,.371,.455,.017,15,.521,.066,.471,0,0
2010-11,26,TOT,NBA,PG,65,2465,.439,14.4,.675,.248,.156,.085,.186,.325,.491,.603,.414,.386,.453,.331,.331,.009,9,.581,.091,.276,6,2
2010-11,26,UTA,NBA,PG,53,2009,.458,14.2,.680,.252,.155,.081,.192,.320,.511,.621,.432,.415,.471,.345,.357,.009,7,.607,.089,.304,4,1
2010-11,26,NJN,NBA,PG,12,456,.349,14.9,.651,.231,.160,.107,.154,.349,.391,.513,.333,.278,.346,.271,.163,.012,2,.438,.102,.167,2,1
2011-12,27,NJN,NBA,PG,55,1999,.407,15.7,.644,.198,.122,.101,.224,.356,.446,.568,.359,.423,.395,.336,.301,.015,13,.557,.135,.326,1,0
2012-13,28,BRK,NBA,PG,78,2842,.440,16.1,.602,.170,.157,.090,.186,.398,.482,.665,.420,.416,.397,.378,.316,.004,2,.734,.163,.479,3,0
2013-14,29,BRK,NBA,PG,64,2059,.450,15.9,.626,.177,.149,.088,.211,.374,.500,.646,.374,.365,.523,.366,.290,.006,4,.765,.172,.391,2,0
2014-15,30,BRK,NBA,PG,68,2114,.387,14.4,.693,.213,.179,.106,.196,.307,.395,.457,.377,.390,.351,.367,.199,.001,0,.782,.156,.459,3,0
2015-16,31,DAL,NBA,PG,65,2106,.414,14.8,.636,.164,.183,.111,.178,.364,.454,.591,.401,.407,.413,.344,.241,.001,1,.804,.184,.481,2,0
2016-17,32,TOT,NBA,PG,64,1657,.438,16.5,.610,.135,.145,.112,.218,.390,.486,.543,.494,.433,.473,.363,.202,.000,0,.706,.145,.382,1,0
2016-17,32,DAL,NBA,PG,40,1171,.430,16.8,.600,.130,.137,.113,.221,.400,.485,.542,.484,.451,.470,.348,.205,.000,0,.714,.149,.444,1,0
2016-17,32,CLE,NBA,PG,24,486,.463,15.7,.639,.150,.170,.109,.211,.361,.489,.545,.520,.375,.484,.415,.196,.000,0,.682,.132,.143,0,0
Career,,,NBA,,845,28865,.445,14.3,.699,.249,.122,.088,.240,.301,.482,.584,.409,.417,.437,.357,.321,.009,79,.668,.117,.417,34,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,UTA,NBA,,439,15632,.466,13.2,.756,.310,.093,.077,.275,.244,.501,.587,.424,.433,.449,.358,.359,.012,57,.609,.064,.402,20,2
5 seasons,,"NJN,BRK",NBA,,277,9470,.418,15.5,.638,.190,.151,.096,.201,.362,.452,.579,.384,.396,.411,.358,.278,.007,21,.697,.154,.413,11,1
2 seasons,,DAL,NBA,,105,3277,.420,15.5,.623,.151,.166,.112,.194,.377,.465,.575,.426,.423,.437,.346,.228,.001,1,.769,.171,.468,3,0
1 season,,CLE,NBA,,24,486,.463,15.7,.639,.150,.170,.109,.211,.361,.489,.545,.520,.375,.484,.415,.196,.000,0,.682,.132,.143,0,0
