Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,21,GSW,NBA,PG,80,77,2896,528,1143,0.462,166,380,0.437,362,763,0.474,0.535,177,200,0.885,48,308,356,472,152,19,243,252,1399
2010-11,22,GSW,NBA,PG,74,74,2489,505,1053,0.48,151,342,0.442,354,711,0.498,0.551,212,227,0.934,52,234,286,432,109,20,226,233,1373
2011-12,23,GSW,NBA,PG,26,23,732,145,296,0.49,55,121,0.455,90,175,0.514,0.583,38,47,0.809,15,73,88,138,39,8,65,62,383
2012-13,24,GSW,NBA,PG,78,78,2983,626,1388,0.451,272,600,0.453,354,788,0.449,0.549,262,291,0.9,59,255,314,539,126,12,240,198,1786
2013-14,25,GSW,NBA,PG,78,78,2846,652,1383,0.471,261,615,0.424,391,768,0.509,0.566,308,348,0.885,46,288,334,666,128,14,294,194,1873
2014-15,26,GSW,NBA,PG,80,80,2613,653,1341,0.487,286,646,0.443,367,695,0.528,0.594,308,337,0.914,56,285,341,619,163,16,249,158,1900
2015-16,27,GSW,NBA,PG,79,79,2700,805,1598,0.504,402,886,0.454,403,712,0.566,0.63,363,400,0.908,68,362,430,527,169,15,262,161,2375
2016-17,28,GSW,NBA,PG,79,79,2638,675,1443,0.468,324,789,0.411,351,654,0.537,0.58,325,362,0.898,61,292,353,524,142,17,239,183,1999
2017-18,29,GSW,NBA,PG,51,51,1631,428,864,0.495,212,501,0.423,216,363,0.595,0.618,278,302,0.921,36,225,261,310,80,8,153,114,1346
2018-19,30,GSW,NBA,PG,69,69,2331,632,1340,0.472,354,810,0.437,278,530,0.525,0.604,263,287,0.916,45,324,369,361,92,25,192,166,1881
2019-20,31,GSW,NBA,PG,5,5,139,33,82,0.402,12,49,0.245,21,33,0.636,0.476,26,26,1,4,22,26,33,5,2,16,11,104
Career,NA,,NBA,,699,693,23998,5682,11931,0.476,2495,5739,0.435,3187,6192,0.515,0.581,2560,2827,0.906,490,2668,3158,4621,1205,156,2179,1732,16419
