Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,21,GSW,NBA,PG,80,77,2896,8.7,18.9,0.462,2.7,6.3,0.437,6,12.6,0.474,2.9,3.3,0.885,0.8,5.1,5.9,7.8,2.5,0.3,4,4.2,23.1,NA,107,111
2010-11,22,GSW,NBA,PG,74,74,2489,10.3,21.4,0.48,3.1,7,0.442,7.2,14.5,0.498,4.3,4.6,0.934,1.1,4.8,5.8,8.8,2.2,0.4,4.6,4.7,27.9,NA,113,112
2011-12,23,GSW,NBA,PG,26,23,732,10.3,21,0.49,3.9,8.6,0.455,6.4,12.4,0.514,2.7,3.3,0.809,1.1,5.2,6.2,9.8,2.8,0.6,4.6,4.4,27.2,NA,112,108
2012-13,24,GSW,NBA,PG,78,78,2983,10.7,23.6,0.451,4.6,10.2,0.453,6,13.4,0.449,4.5,5,0.9,1,4.3,5.3,9.2,2.1,0.2,4.1,3.4,30.4,NA,115,107
2013-14,25,GSW,NBA,PG,78,78,2846,11.4,24.2,0.471,4.6,10.8,0.424,6.9,13.5,0.509,5.4,6.1,0.885,0.8,5,5.9,11.7,2.2,0.2,5.2,3.4,32.8,NA,117,104
2014-15,26,GSW,NBA,PG,80,80,2613,12.2,25.1,0.487,5.3,12.1,0.443,6.9,13,0.528,5.8,6.3,0.914,1,5.3,6.4,11.6,3,0.3,4.7,3,35.5,NA,122,101
2015-16,27,GSW,NBA,PG,79,79,2700,14.4,28.6,0.504,7.2,15.9,0.454,7.2,12.7,0.566,6.5,7.2,0.908,1.2,6.5,7.7,9.4,3,0.3,4.7,2.9,42.5,NA,125,103
2016-17,28,GSW,NBA,PG,79,79,2638,12.3,26.3,0.468,5.9,14.4,0.411,6.4,11.9,0.537,5.9,6.6,0.898,1.1,5.3,6.4,9.6,2.6,0.3,4.4,3.3,36.5,NA,119,105
2017-18,29,GSW,NBA,PG,51,51,1631,12.6,25.5,0.495,6.3,14.8,0.423,6.4,10.7,0.595,8.2,8.9,0.921,1.1,6.6,7.7,9.2,2.4,0.2,4.5,3.4,39.8,NA,125,108
2018-19,30,GSW,NBA,PG,69,69,2331,12.9,27.3,0.472,7.2,16.5,0.437,5.7,10.8,0.525,5.4,5.9,0.916,0.9,6.6,7.5,7.4,1.9,0.5,3.9,3.4,38.4,NA,120,110
2019-20,31,GSW,NBA,PG,5,5,139,11.4,28.2,0.402,4.1,16.9,0.245,7.2,11.4,0.636,9,9,1,1.4,7.6,9,11.4,1.7,0.7,5.5,3.8,35.8,NA,109,113
Career,NA,,NBA,,699,693,23998,11.6,24.4,0.476,5.1,11.7,0.435,6.5,12.6,0.515,5.2,5.8,0.906,1,5.5,6.5,9.4,2.5,0.3,4.5,3.5,33.5,NA,118,107
