,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,27,DEN,NBA,C,62,875,.472,9.0,.995,.382,.151,.191,.271,.005,.475,.632,.400,.316,.407,.000,.777,.131,22,,.000,,1,0
2004-05,28,DEN,NBA,C,67,939,.468,9.8,.986,.380,.125,.153,.329,.014,.469,.683,.370,.242,.366,.333,.810,.162,33,1.000,.333,1.000,2,0
2005-06,29,DEN,NBA,C,72,1579,.532,10.0,.982,.394,.074,.123,.391,.018,.538,.679,.476,.343,.468,.200,.800,.197,49,.000,.600,.333,0,0
2006-07,30,SAS,NBA,C,70,1332,.511,6.8,.993,.493,.181,.160,.160,.007,.514,.683,.294,.444,.311,.000,.743,.191,43,,.000,,0,0
2007-08,31,TOT,NBA,C,63,813,.390,11.1,.996,.254,.148,.250,.343,.004,.391,.517,.343,.305,.383,.000,.793,.085,16,,.000,,0,0
2007-08,31,SAS,NBA,C,41,534,.419,10.0,1.000,.318,.142,.257,.284,.000,.419,.532,.333,.289,.452,,.871,.122,14,,,,0,0
2007-08,31,SEA,NBA,C,22,279,.341,13.1,.989,.148,.159,.239,.443,.011,.345,.462,.357,.333,.308,.000,.633,.023,2,,.000,,0,0
2008-09,32,MIL,NBA,C,59,977,.491,8.2,.976,.503,.053,.189,.231,.024,.497,.588,.444,.438,.359,.250,.634,.136,21,1.000,.250,.000,1,0
2009-10,33,TOT,NBA,C,12,66,.333,13.4,1.000,.200,.067,.200,.533,.000,.333,.667,.000,.333,.250,,.400,.000,0,,,,0,0
2009-10,33,MIL,NBA,C,11,62,.308,13.9,1.000,.154,.077,.231,.538,.000,.308,.500,.000,.333,.286,,.500,.000,0,,,,0,0
2009-10,33,PHI,NBA,C,1,4,.500,9.5,1.000,.500,.000,.000,.500,.000,.500,1.000,,,.000,,.000,.000,0,,,,0,0
2010-11,34,UTA,NBA,C,62,610,.478,12.2,1.000,.230,.133,.159,.478,.000,.478,.615,.467,.611,.370,,.704,.018,2,,,,0,0
2011-12,35,PHI,NBA,C,5,16,.333,14.0,1.000,.000,.000,1.000,.000,.000,.333,,,.333,,,1.000,.000,0,,,,0,0
Career,,,NBA,,472,7207,.478,9.5,.989,.384,.125,.175,.305,.011,.481,.642,.370,.365,.391,.188,.758,.142,186,.667,.313,.400,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,201,3393,.495,9.7,.987,.386,.112,.152,.338,.013,.499,.667,.410,.302,.424,.222,.797,.167,104,.500,.444,.500,3,0
2 seasons,,SAS,NBA,,111,1866,.479,7.9,.995,.433,.167,.193,.202,.005,.481,.645,.306,.373,.379,.000,.782,.167,57,,.000,,0,0
2 seasons,,MIL,NBA,,70,1039,.478,8.6,.978,.478,.055,.192,.253,.022,.483,.586,.400,.429,.348,.250,.628,.126,21,1.000,.250,.000,1,0
1 season,,UTA,NBA,,62,610,.478,12.2,1.000,.230,.133,.159,.478,.000,.478,.615,.467,.611,.370,,.704,.018,2,,,,0,0
1 season,,SEA,NBA,,22,279,.341,13.1,.989,.148,.159,.239,.443,.011,.345,.462,.357,.333,.308,.000,.633,.023,2,,.000,,0,0
2 seasons,,PHI,NBA,,6,20,.400,12.2,1.000,.200,.000,.600,.200,.000,.400,1.000,,.333,.000,,.500,.000,0,,,,0,0
