Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,22,BOS,NBA,PF,14,0,6.2,0.3,0.7,0.4,0,0,NA,0.3,0.7,0.4,0.4,0.4,0.9,0.462,0.7,1.5,2.2,0.1,0.1,0.2,0.2,1,1
2006-07,23,CLE,NBA,PF,4,0,4.5,0,0.3,0,0,0,NA,0,0.3,0,0,0.8,1.5,0.5,0.3,1.3,1.5,0,0,0,0.5,0.8,0.8
2007-08,24,CLE,NBA,PF,56,0,8.4,0.4,0.8,0.532,0,0,0,0.4,0.8,0.543,0.532,0.5,1,0.483,1.2,1.3,2.5,0.2,0.2,0.4,0.3,1.6,1.4
2008-09,25,CHA,NBA,PF,6,0,8.7,0.7,1.2,0.571,0,0,NA,0.7,1.2,0.571,0.571,0.7,1,0.667,1,1,2,0,0,0.2,0.7,1,2
2009-10,26,PHO,NBA,PF,2,0,3.5,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0.5,0
Career,NA,,NBA,,82,0,7.8,0.4,0.8,0.508,0,0,0,0.4,0.8,0.516,0.508,0.5,1,0.494,1,1.3,2.3,0.1,0.1,0.4,0.3,1.4,1.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,60,0,8.2,0.4,0.8,0.521,0,0,0,0.4,0.8,0.532,0.521,0.5,1.1,0.484,1.2,1.3,2.4,0.2,0.2,0.4,0.3,1.5,1.4
1 season,NA,BOS,NBA,,14,0,6.2,0.3,0.7,0.4,0,0,NA,0.3,0.7,0.4,0.4,0.4,0.9,0.462,0.7,1.5,2.2,0.1,0.1,0.2,0.2,1,1
1 season,NA,CHA,NBA,,6,0,8.7,0.7,1.2,0.571,0,0,NA,0.7,1.2,0.571,0.571,0.7,1,0.667,1,1,2,0,0,0.2,0.7,1,2
1 season,NA,PHO,NBA,,2,0,3.5,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0.5,0
