Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2001-02,22,TOT,NBA,PG,37,371,12.4,0.467,0.018,0.162,3.5,9,6.2,31.2,1.6,0.2,16.2,17.2,NA,0.2,0.1,0.4,0.047,NA,-1.8,-1.1,-2.9,-0.1
2001-02,22,TOR,NBA,PG,17,96,11.9,0.474,0,0.207,3.5,11.1,7.2,36.3,3.4,0,27.5,20.7,NA,-0.1,0.1,0,0.018,NA,-3.8,0.4,-3.4,0
2001-02,22,DEN,NBA,PG,20,275,12.6,0.464,0.024,0.146,3.6,8.3,5.8,29.5,1,0.3,11.2,16,NA,0.3,0,0.3,0.057,NA,-1.1,-1.6,-2.8,-0.1
2002-03,23,UTA,NBA,PG,44,287,14.1,0.51,0.064,0.202,4.8,6.1,5.5,33.1,2.2,0.3,20.2,23.8,NA,0.1,0.2,0.3,0.057,NA,-0.1,-1,-1,0.1
2003-04,24,UTA,NBA,PG,71,2008,16.8,0.517,0.152,0.293,2.5,9,5.7,34.6,1.7,0.2,15.2,23.7,NA,3.5,1.2,4.7,0.112,NA,2,-1.1,0.9,1.5
2004-05,25,TOT,NBA,PG,70,1448,11.3,0.466,0.07,0.347,2.1,6.5,4.3,32.3,1.7,0.2,17.8,19.3,NA,0.3,1,1.3,0.043,NA,-2.1,-0.8,-2.9,-0.3
2004-05,25,UTA,NBA,PG,30,742,11.8,0.474,0.078,0.272,1.8,6,3.8,34.7,1.5,0.3,17.5,19.5,NA,0.3,0.1,0.4,0.027,NA,-0.6,-1.9,-2.6,-0.1
2004-05,25,DET,NBA,PG,40,706,10.7,0.458,0.061,0.437,2.5,7.1,4.8,29.7,1.9,0.1,18.1,19.1,NA,0,0.9,0.9,0.06,NA,-3.7,0.3,-3.4,-0.2
2005-06,26,TOT,NBA,PG-SG,77,1194,15.6,0.512,0.053,0.362,3.3,9.8,6.6,31.6,1.7,0.2,15.9,20.7,NA,1.6,1.1,2.7,0.107,NA,-0.1,-0.4,-0.5,0.5
2005-06,26,DET,NBA,PG,50,600,12.5,0.433,0.038,0.369,4.7,9.2,6.9,39.3,1.8,0.4,19.8,18,NA,0.3,0.7,1,0.079,NA,-2.1,-0.1,-2.2,0
2005-06,26,ORL,NBA,SG,27,594,18.8,0.569,0.063,0.357,1.9,10.3,6.2,23.8,1.7,0.1,12.9,23.4,NA,1.3,0.4,1.7,0.135,NA,1.9,-0.6,1.3,0.5
2006-07,27,ORL,NBA,PG,72,1304,14.4,0.501,0.107,0.347,3,9.5,6.3,27.1,1.6,0.1,14,22.8,NA,1.2,1.3,2.5,0.094,NA,-0.4,-0.4,-0.8,0.4
2007-08,28,ORL,NBA,PG,62,1269,12.8,0.547,0.241,0.293,0.9,9,5.1,26.6,1.1,0.1,16.4,17,NA,1.7,1.1,2.8,0.107,NA,-0.5,-0.4,-0.9,0.3
2009-10,30,MIA,NBA,PG,72,1585,12.3,0.529,0.067,0.24,1.9,7.7,4.8,22.2,1.2,0.3,11.5,13.9,NA,2.2,1.5,3.7,0.113,NA,-1.5,0.1,-1.5,0.2
2010-11,31,TOT,NBA,PG,64,1185,9,0.528,0.253,0.172,2.2,7.9,5.2,15.8,0.9,0.1,17,14,NA,0.5,1.1,1.7,0.068,NA,-2.1,-0.2,-2.3,-0.1
2010-11,31,MIA,NBA,PG,49,995,9.5,0.541,0.269,0.147,1.6,7.5,4.8,15.3,0.7,0.1,14.5,13.9,NA,0.8,0.9,1.6,0.078,NA,-1.7,-0.5,-2.2,0
2010-11,31,BOS,NBA,PG,15,190,6.7,0.447,0.143,0.343,4.8,9.8,7.4,18.6,2,0,29.7,14.5,NA,-0.2,0.3,0.1,0.016,NA,-4.1,1,-3,-0.1
Career,NA,,NBA,,569,10651,13.4,0.511,0.124,0.292,2.4,8.4,5.4,28,1.5,0.2,15.6,19.1,NA,11.4,8.7,20.1,0.091,NA,-0.6,-0.5,-1.1,2.4
