Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,22,LAS,ABA,SG,78,NA,36.8,6.1,14.9,0.407,0.5,1.8,0.302,5.5,13.1,0.421,0.425,4.4,6.1,0.716,2.5,5.2,7.7,2.3,NA,NA,2.3,2.5,17
1969-70,23,TOT,ABA,SG,80,NA,25.5,4,9.5,0.418,0.2,0.9,0.203,3.8,8.6,0.442,0.428,2.8,4.1,0.674,1.7,3.5,5.2,1.8,NA,NA,1.8,2.2,10.9
1969-70,23,LAS,ABA,SG,21,NA,31.1,4.5,11.8,0.379,0.4,1.8,0.237,4,10,0.405,0.397,4.6,6.4,0.716,2,5,7,2.2,NA,NA,3,2.7,14
1969-70,23,CAR,ABA,SG,59,NA,23.4,3.8,8.6,0.437,0.1,0.6,0.167,3.7,8,0.458,0.443,2.2,3.3,0.645,1.5,3,4.5,1.7,NA,NA,1.4,2,9.8
1970-71,24,CAR,ABA,SG,77,NA,27.8,4.7,10.3,0.458,0.2,0.8,0.213,4.6,9.5,0.478,0.466,2.6,3.5,0.724,2.2,3.7,5.9,2.2,NA,NA,1.7,2.4,12.2
1971-72,25,CAR,ABA,SG,83,NA,38.5,6.8,14.8,0.458,0.1,0.6,0.255,6.6,14.2,0.466,0.463,4.7,6,0.791,2.1,2.7,4.8,2.8,NA,NA,2.3,2.8,18.4
1972-73,26,SDA,ABA,SG,83,NA,32.5,5.4,13,0.417,0,0.1,0,5.4,12.9,0.419,0.417,3.7,5.1,0.725,2.1,2.2,4.3,3.4,NA,NA,2,2.1,14.5
1973-74,27,TOT,ABA,SG,80,NA,24.6,3.5,8,0.44,0,0,0,3.5,7.9,0.443,0.44,1.9,2.9,0.662,1.1,1.5,2.6,1.8,0.7,0.1,1.5,1.7,8.9
1973-74,27,SDA,ABA,SG,7,NA,9.7,0.7,1.9,0.385,0,0,NA,0.7,1.9,0.385,0.385,1,1.4,0.7,0.4,0.9,1.3,1.1,0.7,0,0.7,0.7,2.4
1973-74,27,VIR,ABA,SG,73,NA,26,3.8,8.6,0.442,0,0,0,3.8,8.5,0.444,0.442,2,3,0.661,1.2,1.6,2.7,1.9,0.7,0.1,1.6,1.8,9.5
1974-75,28,UTS,ABA,SG,5,NA,5.2,0.6,1.8,0.333,0,0,NA,0.6,1.8,0.333,0.333,0.6,0.6,1,0.2,0,0.2,0.8,0.2,0,0.4,0,1.8
Career,NA,,ABA,,486,NA,30.7,5,11.7,0.432,0.2,0.7,0.248,4.9,11,0.444,0.439,3.3,4.6,0.724,1.9,3.1,5,2.4,0.7,0.1,1.9,2.2,13.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CAR,ABA,,219,NA,30.7,5.2,11.6,0.454,0.1,0.7,0.215,5.1,10.9,0.468,0.46,3.3,4.4,0.742,2,3.1,5.1,2.3,NA,NA,1.8,2.4,13.9
3 seasons,NA,"LAS,UTS",ABA,,104,NA,34.1,5.5,13.6,0.402,0.5,1.7,0.288,5,11.9,0.418,0.42,4.2,5.9,0.717,2.3,4.9,7.2,2.2,0.2,0,2.4,2.4,15.7
2 seasons,NA,SDA,ABA,,90,NA,30.8,5.1,12.1,0.416,0,0.1,0,5.1,12.1,0.419,0.416,3.5,4.8,0.725,1.9,2.1,4,3.2,0.7,0,1.9,2,13.6
1 season,NA,VIR,ABA,,73,NA,26,3.8,8.6,0.442,0,0,0,3.8,8.5,0.444,0.442,2,3,0.661,1.2,1.6,2.7,1.9,0.7,0.1,1.6,1.8,9.5
