Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,24,HOU,NBA,PG,22,0,478,4.7,12.1,0.394,1.3,3.4,0.378,3.5,8.7,0.4,4.8,5.6,0.865,1.4,3,4.4,7,1.6,0.4,3.5,4.7,15.6
1994-95,25,HOU,NBA,PG,22,0,485,5.5,12.5,0.438,1.8,4.5,0.4,3.7,8.1,0.459,5.3,6.3,0.835,0.6,2.5,3.1,6.6,1.6,0.1,2.4,4.9,18
1995-96,26,HOU,NBA,PG,8,0,206,4.5,14.2,0.321,1.4,5.1,0.276,3.1,9.1,0.346,4,5.1,0.793,0.2,2.8,3,5.9,1,0.2,3.1,3.5,14.5
1997-98,28,NJN,NBA,PG,3,1,26,4.2,12.5,0.333,0,0,NA,4.2,12.5,0.333,0,0,NA,1.4,2.8,4.2,6.9,0,1.4,2.8,9.7,8.3
1998-99,29,MIL,NBA,PG,3,3,102,5.6,11.3,0.5,0,0.4,0,5.6,10.9,0.516,4.9,5.6,0.875,0,2.1,2.1,9.2,1.1,0,2.5,4.9,16.2
1999-00,30,MIL,NBA,PG,5,5,178,6.1,14.6,0.417,0.2,1,0.2,5.9,13.6,0.433,3.6,4.2,0.857,0,3.4,3.4,9.1,0.8,0,1.8,3.8,16
2000-01,31,MIL,NBA,PG,18,18,682,5.8,14.7,0.396,0.5,1.6,0.333,5.3,13.1,0.403,4.4,5.1,0.866,0.6,3.7,4.4,6.3,1,0.2,2.7,4,16.6
2002-03,33,MIL,NBA,PG,6,6,217,6.5,13.8,0.47,1.8,3.5,0.524,4.6,10.3,0.452,2.3,2.5,0.933,0.5,2.7,3.2,2.7,0.5,0.2,2.8,3.3,17.1
2003-04,34,MIN,NBA,PG,16,15,497,6.8,14.6,0.465,1.8,4.3,0.417,5,10.3,0.486,3.8,4.4,0.852,0.2,2.7,2.9,5.1,0.9,0.2,3.1,3.8,19.2
2005-06,36,LAC,NBA,PG,12,12,404,6.5,14.9,0.437,1.3,3.8,0.349,5.2,11,0.468,4.9,6.1,0.809,0.8,3.5,4.3,6.1,0.7,0.2,2.5,3.1,19.2
2007-08,38,BOS,NBA,PG,21,0,264,5,15.1,0.333,0.8,3.8,0.214,4.2,11.3,0.373,1.9,2.3,0.824,0.3,1.8,2,3.4,1.1,0.1,1.6,4.1,12.8
Career,NA,,NBA,,136,60,3539,5.7,13.9,0.414,1.2,3.3,0.363,4.6,10.6,0.43,4.2,4.9,0.847,0.6,3,3.6,6,1.1,0.2,2.7,4.1,16.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,52,0,1169,5,12.6,0.398,1.5,4.1,0.366,3.5,8.5,0.413,4.9,5.8,0.84,0.9,2.8,3.6,6.7,1.5,0.2,3,4.6,16.4
4 seasons,NA,MIL,NBA,,32,32,1179,6,14.2,0.419,0.7,1.7,0.386,5.3,12.5,0.424,4,4.5,0.872,0.5,3.4,3.8,6.3,0.9,0.1,2.6,3.9,16.5
1 season,NA,BOS,NBA,,21,0,264,5,15.1,0.333,0.8,3.8,0.214,4.2,11.3,0.373,1.9,2.3,0.824,0.3,1.8,2,3.4,1.1,0.1,1.6,4.1,12.8
1 season,NA,MIN,NBA,,16,15,497,6.8,14.6,0.465,1.8,4.3,0.417,5,10.3,0.486,3.8,4.4,0.852,0.2,2.7,2.9,5.1,0.9,0.2,3.1,3.8,19.2
1 season,NA,LAC,NBA,,12,12,404,6.5,14.9,0.437,1.3,3.8,0.349,5.2,11,0.468,4.9,6.1,0.809,0.8,3.5,4.3,6.1,0.7,0.2,2.5,3.1,19.2
1 season,NA,NJN,NBA,,3,1,26,4.2,12.5,0.333,0,0,NA,4.2,12.5,0.333,0,0,NA,1.4,2.8,4.2,6.9,0,1.4,2.8,9.7,8.3
