Season,Team,Lg,Salary
1997-98,Portland Trail Blazers,NBA,"$999,240"
1998-99,Portland Trail Blazers,NBA,"$1,149,000"
1999-00,Houston Rockets,NBA,"$1,299,000"
2000-01,Houston Rockets,NBA,"$5,330,000"
2001-02,Houston Rockets,NBA,"$6,048,000"
2002-03,Houston Rockets,NBA,"$6,696,000"
2003-04,Houston Rockets,NBA,"$7,344,000"
2004-05,Orlando Magic,NBA,"$7,992,000"
2005-06,Orlando Magic,NBA,"$8,640,000"
2006-07,New York Knicks,NBA,"$1,071,225"
Career,(may be incomplete),,"$46,568,465"
