Season,Team,Lg,Salary
2005-06,Houston Rockets,NBA,"$34,041"
2006-07,Houston Rockets,NBA,"$700,000"
2008-09,Oklahoma City Thunder,NBA,"$32,842"
2010-11,Chicago Bulls,NBA,"$208,264"
2011-12,Chicago Bulls,NBA,"$915,852"
2012-13,Toronto Raptors,NBA,"$1,500,000"
2013-14,Utah Jazz,NBA,"$1,600,000"
2014-15,Detroit Pistons,NBA,"$123,827"
2016-17,Minnesota Timberwolves,NBA,"$635,753"
Career,(may be incomplete),,"$5,750,579"
