Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,23,TOT,NBA,SG,54,13,1071,6.2,14,0.443,0.4,1.4,0.321,5.7,12.6,0.457,3.2,4.5,0.722,1.2,2.8,4,5.1,1.9,0.1,2.9,3.9,16,NA,102,108
1997-98,23,POR,NBA,SG,41,10,864,6.7,14.7,0.458,0.4,1.5,0.292,6.3,13.2,0.477,3.6,4.9,0.734,1.2,2.5,3.7,5.1,1.9,0.1,3.1,3.7,17.5,NA,103,106
1997-98,23,TOR,NBA,SG,13,3,207,4,11,0.364,0.5,1,0.5,3.5,10,0.35,1.8,2.8,0.636,1.3,4,5.3,5,2,0.3,2,4.8,10.3,NA,94,113
1998-99,24,TOR,NBA,PG,50,45,1051,4.9,12.2,0.401,0.7,2.2,0.333,4.2,10,0.415,2.3,2.7,0.846,1,3.2,4.2,6.7,2.6,0.6,2.9,4.8,12.8,NA,100,106
1999-00,25,TOR,NBA,PG,55,28,779,7.6,19.1,0.397,1.1,3.7,0.291,6.5,15.5,0.422,3.2,4.3,0.738,1.8,3.9,5.7,8.4,2.3,0.7,3.1,5.2,19.5,NA,100,106
2000-01,26,TOR,NBA,SG,82,34,2394,7.3,16.9,0.43,0.7,2.4,0.306,6.5,14.5,0.451,2.4,3.2,0.752,1.1,3.6,4.7,9,2.7,0.6,2.3,3.8,17.7,NA,107,104
2001-02,27,TOR,NBA,PG,82,82,2927,7.4,17.9,0.415,1.1,3.6,0.321,6.3,14.4,0.438,1.9,2.6,0.736,1.1,4.1,5.2,8.6,2.5,0.5,2.8,3.5,17.9,NA,102,104
2002-03,28,TOR,NBA,PG,78,78,2638,8,18.3,0.438,1,3,0.329,7,15.4,0.458,3.8,4.8,0.782,1.1,3.8,5,8.4,2.2,0.4,2.6,3.4,20.8,NA,108,108
2003-04,29,TOR,NBA,SG,56,54,1730,6.4,15.9,0.405,0.8,2.8,0.292,5.6,13,0.43,2.1,2.7,0.776,0.6,4.2,4.8,7.2,1.8,0.3,2.5,3.6,15.8,NA,96,103
2005-06,31,TOR,NBA,PG,1,0,10,0,15.8,0,0,10.5,0,0,5.3,0,5.3,10.5,0.5,0,15.8,15.8,0,0,0,0,0,5.3,NA,32,111
2006-07,32,LAC,NBA,PG,2,0,10,0,10.6,0,0,5.3,0,0,5.3,0,10.6,21.2,0.5,5.3,0,5.3,15.9,10.6,0,15.9,0,10.6,NA,57,93
Career,NA,,NBA,,460,334,12610,7.1,16.8,0.421,0.9,2.8,0.313,6.2,14,0.443,2.7,3.5,0.76,1.1,3.8,4.8,8,2.3,0.5,2.6,3.8,17.7,NA,103,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,TOR,NBA,,417,324,11736,7.1,17,0.419,0.9,2.9,0.315,6.2,14,0.441,2.6,3.4,0.765,1.1,3.9,4.9,8.2,2.4,0.5,2.6,3.8,17.7,NA,104,105
1 season,NA,POR,NBA,,41,10,864,6.7,14.7,0.458,0.4,1.5,0.292,6.3,13.2,0.477,3.6,4.9,0.734,1.2,2.5,3.7,5.1,1.9,0.1,3.1,3.7,17.5,NA,103,106
1 season,NA,LAC,NBA,,2,0,10,0,10.6,0,0,5.3,0,0,5.3,0,10.6,21.2,0.5,5.3,0,5.3,15.9,10.6,0,15.9,0,10.6,NA,57,93
