Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2007-08,23,HOU,NBA,PG,51,0,608,8.1,19.7,0.413,3.1,9.5,0.33,5,10.1,0.491,3.7,4.3,0.857,1.1,3.8,4.9,7.6,1.1,0.4,3.8,6,23.1,NA,107,106
2008-09,24,HOU,NBA,PG,80,35,1998,8.4,20.9,0.404,3,8.2,0.366,5.4,12.6,0.428,4,4.6,0.866,0.9,3.3,4.2,6.3,1.2,0.2,3.3,4,23.8,NA,105,108
2009-10,25,HOU,NBA,PG,82,82,2919,10.1,23.3,0.432,3.7,9.2,0.398,6.4,14.1,0.454,4.3,5.2,0.822,0.9,2.8,3.8,7.6,1.2,0.2,4.1,3.5,28,NA,108,112
2010-11,26,TOT,NBA,PG,59,12,1284,8.7,23.3,0.375,2.8,9.4,0.297,5.9,13.9,0.427,4.9,5.6,0.886,0.8,2.3,3.1,9.2,1.3,0.1,3.9,4.6,25.1,NA,102,113
2010-11,26,HOU,NBA,PG,34,7,811,8.4,24.3,0.346,3,10.6,0.284,5.4,13.7,0.394,4.9,5.2,0.94,0.7,2.5,3.2,8.1,1.3,0.1,3.5,4.3,24.8,NA,99,113
2010-11,26,PHO,NBA,PG,25,5,473,9.2,21.5,0.43,2.4,7.2,0.328,6.9,14.3,0.481,4.9,6.1,0.807,1,1.9,2.9,11.2,1.4,0.1,4.7,4.9,25.8,NA,107,114
2012-13,28,TOT,NBA,PG,53,20,997,7.3,16.2,0.453,2.6,6.9,0.373,4.8,9.3,0.511,2.1,2.7,0.769,0.7,3.4,4.1,5.9,1.5,0.5,3.4,4.8,19.3,NA,105,114
2012-13,28,SAC,NBA,PG,46,20,959,7.4,16.2,0.459,2.6,6.8,0.378,4.9,9.4,0.517,2.1,2.8,0.769,0.6,3.5,4.2,5.8,1.5,0.4,3.4,4.8,19.6,NA,106,114
2012-13,28,HOU,NBA,PG,7,0,38,5.3,17.1,0.308,2.6,9.2,0.286,2.6,7.9,0.333,0,0,NA,1.3,1.3,2.6,7.9,1.3,3.9,5.3,6.6,13.1,NA,80,107
2013-14,29,TOT,NBA,PG,72,12,1557,7.4,18.4,0.401,3,7.9,0.387,4.3,10.6,0.411,2.6,3,0.874,1.4,3.1,4.4,7.4,1.6,0.4,3.7,4.6,20.4,NA,105,110
2013-14,29,HOU,NBA,PG,43,0,716,7.2,18.3,0.395,3.8,9.2,0.409,3.5,9.1,0.382,2.6,3.1,0.841,1.6,2.7,4.3,5.8,1.7,0.4,3.6,5.3,20.8,NA,106,110
2013-14,29,DEN,NBA,PG,29,12,841,7.5,18.5,0.406,2.4,6.8,0.362,5.1,11.8,0.431,2.7,3,0.902,1.2,3.4,4.5,8.7,1.6,0.4,3.8,4.1,20.1,NA,104,111
2014-15,30,CHI,NBA,PG,82,21,1885,9.4,22.4,0.421,3.3,8.6,0.387,6.1,13.8,0.442,4,4.8,0.833,0.9,3.7,4.6,7.2,1.5,0.4,4.3,5.2,26.2,NA,103,107
