,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,19,SAC,NBA,C,71,931,.459,9.8,.934,.321,.233,.126,.255,.066,.478,.559,.432,.425,.444,.190,.599,.069,21,.750,.476,.300,0,0
2008-09,20,SAC,NBA,C,77,2259,.466,9.9,.856,.325,.255,.111,.165,.144,.486,.619,.392,.427,.409,.348,.586,.090,60,.950,.296,.441,1,0
2009-10,21,SAC,NBA,C,72,1904,.468,9.5,.869,.371,.231,.072,.195,.131,.494,.607,.442,.313,.408,.299,.587,.083,46,1.000,.172,.333,0,0
2010-11,22,PHI,NBA,C,81,1718,.465,10.1,.935,.312,.236,.160,.227,.065,.480,.621,.425,.330,.450,.243,.714,.053,27,1.000,.189,.143,2,0
2011-12,23,PHI,NBA,C,37,920,.489,10.1,.962,.285,.235,.172,.270,.038,.498,.637,.467,.400,.442,.250,.739,.041,11,1.000,.333,.000,1,0
2012-13,24,PHI,NBA,C,82,2233,.464,11.2,.893,.313,.150,.163,.266,.107,.477,.630,.361,.439,.384,.356,.739,.044,34,1.000,.207,.389,1,0
2013-14,25,TOT,NBA,C,80,2470,.456,13.1,.651,.277,.206,.101,.067,.349,.478,.616,.341,.416,.424,.416,.633,.028,19,.992,.071,.364,1,0
2013-14,25,PHI,NBA,C,53,1666,.451,12.9,.654,.292,.200,.101,.061,.346,.478,.602,.342,.424,.417,.399,.639,.038,17,.988,.054,.455,0,0
2013-14,25,CLE,NBA,C,27,804,.468,13.4,.646,.249,.219,.101,.077,.354,.479,.649,.338,.400,.435,.448,.620,.010,2,1.000,.105,.273,1,0
2014-15,26,LAC,NBA,PF,73,1274,.393,15.1,.576,.195,.190,.070,.116,.424,.452,.593,.354,.414,.396,.313,.759,.031,12,1.000,.159,.250,1,0
2015-16,27,CHO,NBA,PF,57,1035,.405,12.6,.667,.281,.173,.134,.078,.333,.422,.558,.358,.317,.250,.373,.616,.033,10,1.000,.255,.423,0,0
2016-17,28,TOT,NBA,PF,54,797,.484,12.0,.708,.336,.170,.119,.083,.292,.556,.688,.511,.424,.304,.309,.817,.054,11,1.000,.136,.455,0,0
2016-17,28,CHO,NBA,PF,35,626,.477,11.2,.748,.362,.170,.119,.096,.252,.540,.646,.541,.462,.238,.291,.818,.060,9,1.000,.127,.429,0,0
2016-17,28,MIL,NBA,PF,19,171,.508,14.9,.559,.237,.169,.119,.034,.441,.636,.929,.400,.286,1.000,.346,.810,.034,2,1.000,.154,.500,0,0
Career,,,NBA,,684,15541,.457,11.3,.809,.305,.210,.121,.173,.191,.482,.616,.399,.396,.408,.350,.667,.054,251,.989,.171,.354,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,PHI,NBA,,253,6537,.464,11.2,.852,.303,.196,.148,.204,.148,.481,.622,.393,.401,.415,.366,.713,.044,89,.992,.118,.325,4,0
3 seasons,,SAC,NBA,,220,5094,.466,9.7,.875,.341,.242,.099,.192,.125,.488,.604,.417,.395,.417,.314,.589,.084,127,.957,.265,.390,1,0
2 seasons,,CHO,NBA,,92,1661,.435,12.0,.700,.315,.172,.128,.086,.300,.474,.600,.433,.373,.244,.344,.718,.044,19,1.000,.210,.424,0,0
1 season,,LAC,NBA,,73,1274,.393,15.1,.576,.195,.190,.070,.116,.424,.452,.593,.354,.414,.396,.313,.759,.031,12,1.000,.159,.250,1,0
1 season,,CLE,NBA,,27,804,.468,13.4,.646,.249,.219,.101,.077,.354,.479,.649,.338,.400,.435,.448,.620,.010,2,1.000,.105,.273,1,0
1 season,,MIL,NBA,,19,171,.508,14.9,.559,.237,.169,.119,.034,.441,.636,.929,.400,.286,1.000,.346,.810,.034,2,1.000,.154,.500,0,0
