Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1996-97,25,MIA,NBA,SF,1,1,37.7,NA,NA,NA,0,0,0,0,0,77.8,NA,0,NA,0,0,0,0.321,NA,36.8,60.7,97.4,0
1997-98,26,BOS,NBA,SF,61,1305,11,0.483,0.198,0.409,6.6,9.4,7.9,9.3,3.4,1.7,12.9,13.4,NA,0.8,1.4,2.2,0.081,NA,-2,1.5,-0.4,0.5
1998-99,27,BOS,NBA,SF,30,494,5,0.338,0.28,0.258,3.3,8.7,5.9,8.2,2.2,1.3,11.2,10.5,NA,-0.4,0.4,0,0.001,NA,-4.5,0.7,-3.8,-0.2
1999-00,28,TOT,NBA,SF,69,878,6.7,0.46,0.299,0.222,3.5,8.7,6.2,5.8,1.4,1.2,8.2,12.1,NA,0.2,0.9,1.2,0.064,NA,-3.1,0.8,-2.4,-0.1
1999-00,28,PHI,NBA,SF,42,311,6,0.377,0.027,0.164,4.9,7.9,6.4,7.7,1.5,1.2,6,11.7,NA,-0.1,0.3,0.3,0.039,NA,-4,1.1,-2.8,-0.1
1999-00,28,MIA,NBA,SF,27,567,7.1,0.509,0.463,0.256,2.8,9.1,6.1,4.7,1.3,1.3,9.4,12.2,NA,0.3,0.6,0.9,0.078,NA,-2.7,0.6,-2.1,0
2000-01,29,MIA,NBA,SF,82,2685,8.1,0.478,0.528,0.277,2,8.8,5.4,8.2,1.7,1.5,10.2,13.1,NA,0.5,3.7,4.2,0.075,NA,-2.6,1.5,-1.1,0.6
2001-02,30,SAS,NBA,SF,59,1699,8.2,0.468,0.372,0.241,2.9,7.9,5.5,8.1,1.9,1,13,13.9,NA,-0.3,2.2,1.9,0.054,NA,-2.5,1.2,-1.3,0.3
2002-03,31,SAS,NBA,SF,82,2566,9.1,0.563,0.478,0.186,2.8,7.8,5.4,6.8,1.4,1.1,12.2,10.7,NA,2.4,2.7,5.1,0.096,NA,-0.7,1,0.2,1.4
2003-04,32,SAS,NBA,SF,82,2624,8.2,0.512,0.422,0.227,1.9,8.8,5.4,6.7,1.7,0.9,14,11.3,NA,0.8,4.6,5.4,0.098,NA,-2.6,2.2,-0.5,1
2004-05,33,SAS,NBA,SF,82,2627,9.5,0.521,0.423,0.187,2.2,10.5,6.3,7.5,1.1,1.1,8.1,12.5,NA,2.1,4,6.1,0.111,NA,-1.4,1.2,-0.1,1.2
2005-06,34,SAS,NBA,SF,82,2755,9.1,0.54,0.457,0.157,1.5,11.9,6.9,6.8,1.6,0.8,10.5,11.1,NA,1.7,4.5,6.2,0.108,NA,-1.8,2,0.3,1.6
2006-07,35,SAS,NBA,SF,82,2464,7.1,0.511,0.497,0.156,1.2,9.4,5.5,7,1.3,0.7,11.5,10.9,NA,0.4,3.6,4.1,0.079,NA,-2.5,1.4,-1.1,0.6
2007-08,36,SAS,NBA,SF,81,2448,7,0.527,0.502,0.161,1.6,9.6,5.6,5.5,1.2,0.7,9.1,9.9,NA,0.9,3.4,4.4,0.085,NA,-2.9,1.5,-1.4,0.4
2008-09,37,SAS,NBA,SF,80,1506,5.4,0.539,0.524,0.139,1.3,10.1,5.7,3.7,1.3,0.6,11.2,7.2,NA,0.3,1.9,2.2,0.07,NA,-4,1.7,-2.3,-0.1
Career,NA,,NBA,,873,24052,8.2,0.508,0.437,0.213,2.3,9.4,5.9,6.9,1.6,1,11,11.4,NA,9.4,33.5,42.9,0.086,NA,-2.3,1.5,-0.8,7.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,SAS,NBA,,630,18689,8.1,0.522,0.454,0.184,1.9,9.5,5.8,6.6,1.4,0.9,11.2,11,NA,8.3,27,35.3,0.091,NA,-2.2,1.5,-0.6,6.4
3 seasons,NA,MIA,NBA,,110,3253,7.9,0.483,0.517,0.274,2.1,8.9,5.5,7.6,1.6,1.5,10.1,12.9,NA,0.8,4.3,5.1,0.076,NA,-2.6,1.4,-1.3,0.6
2 seasons,NA,BOS,NBA,,91,1799,9.4,0.45,0.217,0.373,5.7,9.2,7.3,9,3.1,1.6,12.5,12.6,NA,0.4,1.9,2.2,0.059,NA,-2.7,1.3,-1.4,0.3
1 season,NA,PHI,NBA,,42,311,6,0.377,0.027,0.164,4.9,7.9,6.4,7.7,1.5,1.2,6,11.7,NA,-0.1,0.3,0.3,0.039,NA,-4,1.1,-2.8,-0.1
