Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,23,IND,NBA,SG,75,19,1803,4.9,11.5,0.423,1.6,4.2,0.373,3.3,7.3,0.451,0.9,1.3,0.697,0.7,4,4.7,1.3,0.8,0.7,1.5,2.6,12.2
2009-10,24,IND,NBA,SG,82,64,2491,4.3,10.1,0.423,1.8,4.4,0.411,2.5,5.8,0.433,0.8,1.3,0.629,0.6,4.4,5,1.6,0.8,0.9,1.3,2.3,11.2
2010-11,25,IND,NBA,SG,67,21,1754,4.5,10.6,0.421,1.9,4.6,0.417,2.5,6,0.425,1.6,2.2,0.755,0.7,3.8,4.5,1.3,0.8,0.7,1.4,2.2,12.5
2011-12,26,GSW,NBA,SF,65,1,1717,4.9,9.8,0.501,2.1,4.6,0.452,2.9,5.2,0.544,1.4,1.7,0.793,0.7,4.6,5.3,1.8,0.7,1.2,1.4,1.3,13.3
2012-13,27,GSW,NBA,SF,2,0,25,8.6,13,0.667,0,2.9,0,8.6,10.1,0.857,2.9,4.3,0.667,0,1.4,1.4,2.9,0,0,4.3,7.2,20.2
2013-14,28,UTA,NBA,SG,38,0,418,2.6,7.8,0.333,1.4,4,0.34,1.2,3.7,0.326,0.3,0.4,0.6,0.4,3.4,3.8,2.1,0.4,0.8,1.7,2.7,6.8
2014-15,29,GSW,NBA,SG,33,0,271,1.5,7.2,0.204,0.4,3.6,0.111,1.1,3.6,0.296,0.7,1.5,0.455,0.5,4.9,5.4,1.6,0.7,1.6,1.5,3.6,4
2015-16,30,GSW,NBA,SG,72,25,1055,3.8,8.9,0.427,2.2,5.4,0.414,1.6,3.5,0.447,0.6,1,0.643,0.7,5.5,6.2,1.9,0.7,0.8,1.1,1.9,10.4
2016-17,31,MIN,NBA,SG,47,33,1030,2.4,6.5,0.374,1.5,4,0.386,0.9,2.6,0.356,0.5,0.6,0.722,0.6,2.9,3.5,1.6,0.8,0.8,1,1.5,6.9
Career,NA,,NBA,,481,163,10564,4.2,9.7,0.426,1.8,4.4,0.402,2.4,5.3,0.447,1,1.4,0.706,0.6,4.2,4.8,1.6,0.8,0.9,1.4,2.1,11.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,IND,NBA,,224,104,6048,4.5,10.7,0.422,1.8,4.4,0.402,2.7,6.3,0.437,1.1,1.6,0.697,0.6,4.1,4.7,1.4,0.8,0.8,1.4,2.3,11.9
4 seasons,NA,GSW,NBA,,172,26,3068,4.3,9.3,0.458,2,4.8,0.412,2.3,4.5,0.506,1.1,1.5,0.726,0.7,4.9,5.6,1.9,0.7,1.1,1.3,1.8,11.5
1 season,NA,MIN,NBA,,47,33,1030,2.4,6.5,0.374,1.5,4,0.386,0.9,2.6,0.356,0.5,0.6,0.722,0.6,2.9,3.5,1.6,0.8,0.8,1,1.5,6.9
1 season,NA,UTA,NBA,,38,0,418,2.6,7.8,0.333,1.4,4,0.34,1.2,3.7,0.326,0.3,0.4,0.6,0.4,3.4,3.8,2.1,0.4,0.8,1.7,2.7,6.8
