Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,22,SEA,NBA,PF,67,60,1365,2.6,5.6,0.471,0,0,NA,2.6,5.6,0.471,3.2,6.2,0.519,6.7,11.1,17.8,1.4,1.5,0.4,2.1,6.9,8.5,NA,109,102
2003-04,23,SEA,NBA,PF,75,27,1280,2.8,6.9,0.406,0,0.1,0,2.8,6.8,0.414,3.5,6.2,0.561,6.5,10.5,17,1.4,2.3,0.4,2.7,7.3,9,NA,101,104
2004-05,24,SEA,NBA,PF,79,79,1881,3.8,8,0.476,0,0.1,0,3.8,7.9,0.48,3.6,6.8,0.534,7.4,14,21.4,1.7,1.7,0.4,3,5.9,11.2,NA,107,105
2005-06,25,TOT,NBA,PF,67,25,1393,4.9,10,0.489,0,0,0,4.9,9.9,0.491,4.3,8.1,0.53,6.4,12.3,18.7,1.4,1.5,0.4,3.2,6.2,14,NA,104,107
2005-06,25,SEA,NBA,PF,41,23,788,5.8,11.5,0.509,0,0.1,0,5.8,11.4,0.512,4.4,8,0.55,7.6,10.8,18.3,1.5,1.6,0.3,2.7,6.3,16.1,NA,112,112
2005-06,25,DEN,NBA,PF,26,2,605,3.6,8,0.453,0,0,NA,3.6,8,0.453,4.1,8.2,0.505,4.8,14.3,19.1,1.3,1.4,0.4,3.7,6,11.4,NA,91,102
2006-07,26,DEN,NBA,PF,66,11,1127,5.1,9.4,0.544,0,0,NA,5.1,9.4,0.544,4,8,0.497,6.8,13.3,20.1,2,1.8,0.7,4.2,6.3,14.2,NA,101,101
2007-08,27,PHI,NBA,PF,81,61,1879,4.3,9.8,0.439,0,0,1,4.3,9.7,0.438,3.4,7.3,0.467,6.3,10.9,17.3,1.8,2.4,0.2,3.1,6,12,NA,97,103
2008-09,28,PHI,NBA,PF,79,7,1137,3.7,8.4,0.444,0,0,0,3.7,8.3,0.446,4.9,8.2,0.594,6.3,10.6,16.9,1.2,1.9,0.4,3.2,7.6,12.3,NA,102,105
2009-10,29,TOR,NBA,PF,28,1,311,5.6,11.4,0.493,0,0,NA,5.6,11.4,0.493,4.5,10,0.45,5,12.4,17.4,1.3,2.3,0.7,3.6,7.3,15.8,NA,96,107
2010-11,30,TOR,NBA,PF,30,18,798,2.7,6.7,0.408,0,0.1,0,2.7,6.6,0.412,3.1,5.7,0.545,7.7,14.6,22.3,2.5,1.9,0.4,2.5,5.8,8.6,NA,106,107
2011-12,31,LAC,NBA,PF,56,0,771,2.4,5,0.472,0,0,NA,2.4,5,0.472,2.5,5,0.507,7,11.9,18.9,1.2,2.2,0.4,3.1,8.2,7.3,NA,101,102
2012-13,32,BRK,NBA,PF,80,56,1967,3.4,7.2,0.479,0,0,NA,3.4,7.2,0.479,3.1,6.1,0.509,7.1,17.3,24.4,1.2,2,0.4,3.1,5.5,10,NA,102,100
2013-14,33,TOT,NBA,PF,54,20,899,4.1,8.6,0.473,0,0,NA,4.1,8.6,0.473,4.1,7.5,0.554,6.6,12.6,19.2,1.2,2.1,0.2,3.3,6.8,12.3,NA,102,104
2013-14,33,BRK,NBA,PF,30,6,399,3,7.8,0.39,0,0,NA,3,7.8,0.39,4.6,8.6,0.538,7,12.6,19.6,0.7,1.7,0.3,3.7,7.1,10.7,NA,94,104
2013-14,33,SAC,NBA,PF,24,14,500,4.9,9.3,0.527,0,0,NA,4.9,9.3,0.527,3.8,6.6,0.569,6.3,12.5,18.8,1.6,2.4,0.1,3.1,6.6,13.5,NA,108,104
2014-15,34,SAC,NBA,PF,47,7,764,3.8,9,0.423,0,0.1,0,3.8,8.9,0.43,4,6.4,0.619,6.4,13.3,19.7,2.1,1.4,0.3,3,6,11.6,NA,103,106
Career,NA,,NBA,,809,372,15572,3.8,8.1,0.465,0,0,0.091,3.8,8,0.467,3.6,6.9,0.528,6.7,12.8,19.6,1.6,1.9,0.4,3,6.4,11.2,NA,103,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SEA,NBA,,262,189,5314,3.6,7.6,0.467,0,0.1,0,3.6,7.6,0.471,3.6,6.7,0.54,7,11.9,18.9,1.5,1.8,0.4,2.7,6.6,10.7,NA,107,105
2 seasons,NA,PHI,NBA,,160,68,3016,4.1,9.2,0.441,0,0,0.5,4.1,9.2,0.441,4,7.6,0.519,6.3,10.8,17.1,1.6,2.2,0.3,3.1,6.6,12.1,NA,99,104
2 seasons,NA,BRK,NBA,,110,62,2366,3.4,7.3,0.463,0,0,NA,3.4,7.3,0.463,3.4,6.5,0.516,7.1,16.5,23.6,1.1,2,0.3,3.2,5.8,10.1,NA,101,100
2 seasons,NA,DEN,NBA,,92,13,1732,4.6,8.9,0.516,0,0,NA,4.6,8.9,0.516,4,8.1,0.5,6.1,13.6,19.8,1.7,1.7,0.6,4,6.2,13.2,NA,98,101
2 seasons,NA,SAC,NBA,,71,21,1264,4.2,9.1,0.465,0,0.1,0,4.2,9,0.469,3.9,6.5,0.599,6.4,13,19.4,1.9,1.8,0.2,3,6.2,12.4,NA,105,105
2 seasons,NA,TOR,NBA,,58,19,1109,3.5,8,0.442,0,0,0,3.5,8,0.444,3.5,6.9,0.507,6.9,14,21,2.1,2,0.5,2.8,6.2,10.6,NA,103,107
1 season,NA,LAC,NBA,,56,0,771,2.4,5,0.472,0,0,NA,2.4,5,0.472,2.5,5,0.507,7,11.9,18.9,1.2,2.2,0.4,3.1,8.2,7.3,NA,101,102
