Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,INA,ABA,PG,77,NA,19.3,2.1,4.7,0.453,0.1,0.3,0.208,2.1,4.4,0.47,0.46,1.1,1.4,0.752,1.2,1.5,2.7,2.9,NA,NA,0.9,1.9,5.4
1973-74,23,INA,ABA,SG,77,NA,24.4,2.2,5.5,0.398,0.5,1.4,0.336,1.7,4.2,0.419,0.44,0.6,0.9,0.686,1.1,2.2,3.3,3.4,1.9,0.3,1,1.4,5.5
1974-75,24,INA,ABA,PG,80,NA,29.6,2.7,6.3,0.432,0.5,1.5,0.309,2.2,4.7,0.472,0.47,0.6,0.7,0.797,1.1,2.4,3.4,4.2,2.1,0.2,1.2,1.9,6.5
1975-76,25,INA,ABA,PG,84,NA,40.2,4.8,10.6,0.451,0.9,2.5,0.346,3.9,8.1,0.483,0.492,2.1,2.6,0.814,1.1,2.8,3.8,8.2,4.1,0.4,1.9,2.3,12.5
1976-77,26,IND,NBA,PG,81,NA,36.4,3.3,7.9,0.416,NA,NA,NA,3.3,7.9,0.416,0.416,1.4,1.8,0.786,0.8,2.5,3.3,8.5,3.5,0.2,NA,1.6,8
1977-78,27,PHO,NBA,PG,82,NA,31.1,3.5,7.6,0.458,NA,NA,NA,3.5,7.6,0.458,0.458,1.4,1.7,0.824,0.7,2.3,3,4.8,2.3,0.2,1.5,1.8,8.4
1978-79,28,PHO,NBA,PG,82,NA,31,3.5,7,0.495,NA,NA,NA,3.5,7,0.495,0.495,0.9,1.1,0.769,0.5,2.1,2.6,4.3,1.9,0.2,1.2,1.8,7.8
1979-80,29,PHO,NBA,PG,81,NA,30.9,3.2,7.3,0.443,0.2,1,0.241,3,6.3,0.475,0.459,1,1.6,0.664,0.9,2,2.9,4,1.6,0.1,1.1,1.4,7.7
1980-81,30,IND,NBA,SG,58,NA,18.9,2,4.9,0.397,0.3,1,0.328,1.6,3.9,0.415,0.43,0.9,1.1,0.769,0.3,1.1,1.4,2.4,1.3,0.1,0.7,1.1,5.1
1981-82,31,IND,NBA,PG,82,78,30.8,3.8,8.4,0.455,0.9,2.3,0.386,2.9,6,0.482,0.509,1.2,1.5,0.813,0.6,2.2,2.7,5,2,0.3,1.2,2.1,9.7
1982-83,32,POR,NBA,PG,41,1,15.7,1.8,4.4,0.396,0.2,0.9,0.257,1.5,3.6,0.429,0.42,1,1.1,0.891,0.5,0.9,1.3,2.8,1.1,0,0.6,1.5,4.7
1983-84,33,KCK,NBA,PG,76,10,17.5,2,4.6,0.426,0.2,0.8,0.305,1.7,3.9,0.451,0.452,0.8,1.1,0.788,0.4,1.1,1.5,4,1.1,0,1.1,0.8,5
1984-85,34,KCK,NBA,PG,65,14,14.4,1.3,3.1,0.404,0.5,1.3,0.356,0.8,1.8,0.44,0.48,0.4,0.5,0.767,0.3,0.6,0.9,3.1,0.6,0,0.7,1.2,3.4
Career,NA,,TOT,,966,103,27.1,2.9,6.5,0.44,0.4,1.3,0.33,2.5,5.5,0.46,0.465,1,1.3,0.779,0.8,1.9,2.7,4.6,2,0.2,1.1,1.6,7.1
,NA,,NBA,,648,103,26.3,2.8,6.4,0.442,0.4,1.3,0.333,2.6,5.6,0.457,0.462,1,1.3,0.78,0.6,1.8,2.3,4.5,1.8,0.1,1.1,1.5,6.9
,NA,,ABA,,318,NA,28.6,3,6.8,0.437,0.5,1.5,0.327,2.5,5.4,0.466,0.471,1.1,1.4,0.777,1.1,2.2,3.3,4.7,2.7,0.3,1.2,1.9,7.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"INA,IND",ABA,,539,78,29.1,3,7,0.434,0.5,1.5,0.343,2.6,5.7,0.454,0.466,1.2,1.5,0.784,0.9,2.1,3,5.1,2.5,0.3,1.2,1.8,7.7
3 seasons,NA,PHO,NBA,,245,NA,31,3.4,7.3,0.465,0.2,1,0.241,3.3,7,0.475,0.47,1.1,1.4,0.752,0.7,2.1,2.9,4.4,1.9,0.2,1.3,1.6,8
2 seasons,NA,KCK,NBA,,141,24,16.1,1.6,3.9,0.418,0.3,1,0.336,1.3,2.9,0.447,0.462,0.6,0.8,0.782,0.4,0.9,1.3,3.6,0.9,0,0.9,1,4.2
1 season,NA,POR,NBA,,41,1,15.7,1.8,4.4,0.396,0.2,0.9,0.257,1.5,3.6,0.429,0.42,1,1.1,0.891,0.5,0.9,1.3,2.8,1.1,0,0.6,1.5,4.7
