Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2014-15,23,TOT,NBA,C,63,1196,14.7,0.583,0.004,0.432,12.8,21.4,17,5.6,0.8,1.6,12.9,13.8,NA,2.2,0.9,3.1,0.124,NA,-1,-1.1,-2.1,0
2014-15,23,HOU,NBA,C,25,393,11.6,0.548,0.012,0.349,16.3,19.3,17.8,3.1,0.8,0.4,16.6,12.7,NA,0.5,0.4,0.9,0.113,NA,-2.3,-1.7,-3.9,-0.2
2014-15,23,LAL,NBA,C,38,803,16.3,0.598,0,0.468,11.1,22.5,16.6,6.8,0.8,2.2,11.2,14.3,NA,1.7,0.4,2.2,0.129,NA,-0.4,-0.8,-1.3,0.2
2015-16,24,LAL,NBA,C,39,496,12.3,0.537,0,0.433,9.2,25.4,17,5.2,1.4,2.9,15.1,12.9,NA,0.3,0.4,0.7,0.072,NA,-3.1,-0.2,-3.3,-0.2
2016-17,25,LAL,NBA,C,67,1091,15,0.56,0.007,0.371,13.9,20.7,17.2,5.3,1.3,3.3,14.5,15.7,NA,1.5,0.8,2.4,0.105,NA,-2.3,-0.9,-3.2,-0.3
2017-18,26,HOU,NBA,C,51,536,14.3,0.582,0.087,0.496,13.4,20.9,17.1,3.7,1.9,4.8,18.4,15.6,NA,0.5,1,1.5,0.136,NA,-3.7,1.2,-2.6,-0.1
Career,NA,,NBA,,220,3319,14.4,0.569,0.018,0.42,12.7,21.7,17.1,5.1,1.2,2.9,14.7,14.6,NA,4.6,3.1,7.7,0.112,NA,-2.2,-0.5,-2.7,-0.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,LAL,NBA,,144,2390,14.9,0.568,0.003,0.413,12,22.2,16.9,5.8,1.2,2.9,13.6,14.6,NA,3.6,1.7,5.3,0.106,NA,-1.8,-0.7,-2.6,-0.3
2 seasons,NA,HOU,NBA,,76,929,13.1,0.569,0.057,0.438,14.6,20.2,17.4,3.4,1.4,2.9,17.7,14.4,NA,1.1,1.4,2.4,0.126,NA,-3.1,0,-3.1,-0.3
