Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,20,PHI,NBA,C,34,0,177,4.5,10.2,0.44,0,0,NA,4.5,10.2,0.44,1.4,3.7,0.389,5.1,8.7,13.8,1,1.2,2.6,2.8,6.1,10.4
2003-04,22,PHI,NBA,C,82,53,2197,4.4,8.2,0.541,0,0,0,4.4,8.2,0.542,1.8,2.9,0.644,3.2,7.1,10.3,0.3,0.7,3.1,1.4,4.5,10.7
2004-05,23,PHI,NBA,C,72,60,1785,5,9.6,0.524,0,0,NA,5,9.6,0.524,1.8,3,0.601,3.8,7.2,10.9,0.7,0.9,2.4,2.3,4.9,11.9
2005-06,24,PHI,NBA,C,66,52,1761,4,7.5,0.531,0,0,0,4,7.5,0.533,1.9,2.7,0.705,3.3,7.8,11.1,0.5,0.7,3.3,2.2,5,9.9
2006-07,25,PHI,NBA,C,82,82,2535,5.1,9.3,0.541,0,0,0,5.1,9.3,0.543,2.4,3.2,0.746,3.4,7,10.4,0.9,0.7,2.3,2.3,4.1,12.5
2007-08,26,PHI,NBA,C,82,82,2724,4.5,8.7,0.513,0,0,0,4.5,8.7,0.514,2.5,3.5,0.707,4,7.2,11.2,0.6,0.5,2.5,2,3.6,11.4
2008-09,27,PHI,NBA,C,82,82,2036,3.8,7.7,0.498,0,0,0,3.8,7.6,0.5,1.6,2.2,0.734,3.8,8.6,12.4,0.3,0.6,2.6,2.1,4.4,9.2
2009-10,28,PHI,NBA,C,82,80,2124,4.8,8.9,0.545,0,0,NA,4.8,8.9,0.545,1.6,2.3,0.729,4.1,9.2,13.3,1.1,0.7,2.6,2.1,4.3,11.3
2010-11,29,SAC,NBA,C,80,46,1938,5,10.5,0.473,0,0,0,5,10.5,0.474,2,2.7,0.73,3.9,8.3,12.2,1.2,0.7,2.2,2.5,4.2,12
2011-12,30,HOU,NBA,C,65,45,1446,5,9.8,0.506,0,0,0,5,9.8,0.508,2.2,2.8,0.796,3.9,7.4,11.4,0.8,0.9,2.8,2,4,12.2
2012-13,31,MIL,NBA,C,47,23,765,6.4,11.9,0.542,0,0,1,6.4,11.9,0.54,1.8,2.6,0.691,4.9,8,13,1,0.8,2.5,2.4,4.2,14.7
2013-14,32,DAL,NBA,C,80,68,1614,4.8,8.4,0.568,0,0,0,4.8,8.4,0.569,2.3,3.1,0.737,4.5,7.6,12.1,0.8,0.9,2.1,2,4.7,11.8
2014-15,33,NYK,NBA,C,32,21,544,3.8,8.6,0.438,0,0,NA,3.8,8.6,0.438,0.9,1.3,0.7,3.5,7.6,11.1,1.9,0.9,2.7,2.6,4.6,8.5
Career,NA,,NBA,,886,694,21646,4.7,9,0.521,0,0,0.083,4.7,8.9,0.522,2,2.8,0.706,3.8,7.7,11.5,0.8,0.7,2.6,2.1,4.3,11.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,PHI,NBA,,582,491,15339,4.5,8.6,0.527,0,0,0,4.5,8.6,0.528,2,2.9,0.692,3.7,7.7,11.4,0.7,0.7,2.7,2.1,4.3,11.1
1 season,NA,DAL,NBA,,80,68,1614,4.8,8.4,0.568,0,0,0,4.8,8.4,0.569,2.3,3.1,0.737,4.5,7.6,12.1,0.8,0.9,2.1,2,4.7,11.8
1 season,NA,SAC,NBA,,80,46,1938,5,10.5,0.473,0,0,0,5,10.5,0.474,2,2.7,0.73,3.9,8.3,12.2,1.2,0.7,2.2,2.5,4.2,12
1 season,NA,HOU,NBA,,65,45,1446,5,9.8,0.506,0,0,0,5,9.8,0.508,2.2,2.8,0.796,3.9,7.4,11.4,0.8,0.9,2.8,2,4,12.2
1 season,NA,MIL,NBA,,47,23,765,6.4,11.9,0.542,0,0,1,6.4,11.9,0.54,1.8,2.6,0.691,4.9,8,13,1,0.8,2.5,2.4,4.2,14.7
1 season,NA,NYK,NBA,,32,21,544,3.8,8.6,0.438,0,0,NA,3.8,8.6,0.438,0.9,1.3,0.7,3.5,7.6,11.1,1.9,0.9,2.7,2.6,4.6,8.5
