Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,19,POR,NBA,PF,8,0,19,8.8,20.5,0.429,0,0,NA,8.8,20.5,0.429,5.9,11.7,0.5,5.9,5.9,11.7,2.9,2.9,0,2.9,2.9,23.4,NA,98,104
2004-05,20,POR,NBA,SF,59,2,793,9,18,0.498,0.3,0.7,0.4,8.7,17.3,0.502,3.3,5.1,0.653,2.7,5.5,8.2,2.4,2,2.7,2.6,5.2,21.5,NA,105,107
2005-06,21,POR,NBA,PF,69,11,1153,7.7,17.5,0.44,0.7,2.5,0.264,7,15,0.47,2.9,4.2,0.697,2.3,6.7,9,1.6,1.5,2.2,1.8,5.3,19,NA,101,111
2006-07,22,POR,NBA,PF,67,1,1532,8.7,20.1,0.434,0.4,1.3,0.27,8.4,18.8,0.445,5.1,6.4,0.79,2.3,5.4,7.7,1.8,2.2,2.6,2.3,5.3,22.9,NA,103,108
2007-08,23,POR,NBA,PF,82,6,2186,10.4,24.1,0.433,1,2.5,0.396,9.4,21.6,0.437,5.4,7.3,0.741,2.4,7,9.4,2.6,1.5,1.6,2.7,4.3,27.3,NA,102,107
2008-09,24,POR,NBA,SF,81,6,2246,9.5,21,0.453,2.2,5.8,0.377,7.3,15.1,0.482,4.3,6,0.723,1.7,6.4,8.2,2,1.2,1.4,2.3,4.1,25.5,NA,111,109
2009-10,25,TOT,NBA,SF,34,6,730,7.9,20.3,0.391,2.9,7.6,0.381,5.1,12.7,0.398,3.5,4.3,0.831,2.4,6.4,8.7,2.5,1.3,1.2,2.3,3.1,22.3,NA,103,110
2009-10,25,POR,NBA,SF,11,0,231,9,23.9,0.376,2.8,7.3,0.387,6.2,16.6,0.371,5,5.7,0.875,3.1,5.9,9,1.9,1.7,1.9,2.8,3.1,25.8,NA,101,106
2009-10,25,LAC,NBA,SF,23,6,499,7.5,18.7,0.4,2.9,7.7,0.378,4.6,11,0.415,2.9,3.6,0.8,2.1,6.5,8.6,2.7,1.1,0.9,2.1,3.1,20.8,NA,104,111
2010-11,26,NJN,NBA,SF,82,55,2358,6.2,16.6,0.375,1.7,5.7,0.302,4.5,10.8,0.413,3,3.9,0.772,1.2,6.1,7.4,1.9,0.8,0.8,1.6,3.4,17.1,NA,97,112
2011-12,27,SAC,NBA,SF,39,5,500,6.1,17.7,0.343,1.6,6.1,0.267,4.5,11.7,0.383,3.1,4.7,0.674,1.9,4.3,6.2,1.6,1.9,2.1,2,3.4,16.9,NA,91,110
2012-13,28,SAC,NBA,SF,38,2,444,8.5,20.4,0.418,1.6,5.8,0.28,6.9,14.7,0.472,4.4,6,0.731,2,5.1,7,2.4,1.3,0.9,2.2,4,23.1,NA,103,113
2013-14,29,SAC,NBA,SF,63,4,1065,6.2,15.6,0.399,2,5.6,0.35,4.3,10,0.426,2,2.5,0.808,1.7,6.3,8,2.3,1,0.9,1.2,4.5,16.4,NA,106,110
Career,NA,,NBA,,622,98,13026,8.2,19.4,0.423,1.4,4.2,0.337,6.8,15.2,0.447,3.9,5.2,0.744,2,6.2,8.1,2.1,1.4,1.6,2.1,4.3,21.7,NA,103,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,POR,NBA,,377,26,8160,9.3,20.9,0.443,1.1,3.1,0.361,8.1,17.8,0.457,4.5,6.1,0.737,2.2,6.3,8.6,2.1,1.6,1.9,2.4,4.7,24.2,NA,104,108
3 seasons,NA,SAC,NBA,,140,11,2009,6.7,17.2,0.389,1.8,5.8,0.313,4.9,11.4,0.428,2.8,3.8,0.74,1.8,5.5,7.3,2.2,1.3,1.2,1.6,4.1,18,NA,101,111
1 season,NA,NJN,NBA,,82,55,2358,6.2,16.6,0.375,1.7,5.7,0.302,4.5,10.8,0.413,3,3.9,0.772,1.2,6.1,7.4,1.9,0.8,0.8,1.6,3.4,17.1,NA,97,112
1 season,NA,LAC,NBA,,23,6,499,7.5,18.7,0.4,2.9,7.7,0.378,4.6,11,0.415,2.9,3.6,0.8,2.1,6.5,8.6,2.7,1.1,0.9,2.1,3.1,20.8,NA,104,111
