Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2005-06,18,LAL,NBA,C,46,338,7.4,0.394,0,0.329,11.9,16,13.9,4.1,0.6,5,15.3,15,NA,-0.4,0.4,0.1,0.007,NA,-6.1,-0.8,-6.9,-0.4
2006-07,19,LAL,NBA,C,82,1793,15.4,0.593,0.007,0.483,9.2,22.3,15.8,8.2,0.3,5.4,17.6,16.3,NA,2.3,1.9,4.2,0.112,NA,-1.6,0.5,-1,0.5
2007-08,20,LAL,NBA,C,35,1008,22.6,0.659,0,0.397,12.1,26.6,19.6,9.6,0.6,5.1,13,17.5,NA,3,1.8,4.8,0.23,NA,2.9,1.3,4.2,1.6
2008-09,21,LAL,NBA,C,50,1446,20,0.598,0,0.428,10.8,20.1,15.6,7.7,0.6,4.8,12.5,20.7,NA,3.2,2.3,5.5,0.184,NA,0.8,0.3,1.1,1.1
2009-10,22,LAL,NBA,C,65,1977,20.2,0.608,0.001,0.379,10.1,20.4,15.3,5.8,0.9,3.6,12.5,20.8,NA,4.4,3.4,7.8,0.188,NA,1.1,0.4,1.5,1.8
2010-11,23,LAL,NBA,C,54,1500,21.1,0.606,0,0.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,NA,3.8,2.8,6.6,0.21,NA,1.8,1.4,3.2,2
2011-12,24,LAL,NBA,C,60,2112,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4,13.9,23.8,NA,4.8,3.3,8,0.183,NA,2.7,0.2,2.9,2.6
2013-14,26,TOT,NBA,C,26,516,15.2,0.456,0,0.218,11.4,20.3,15.8,9.7,0.6,4.7,12.1,24.3,NA,-0.2,0.6,0.4,0.038,NA,-1.4,-0.5,-1.9,0
2013-14,26,CLE,NBA,C,24,480,14.8,0.456,0,0.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9,23.4,NA,-0.2,0.5,0.4,0.036,NA,-1.5,-0.4,-1.9,0
2013-14,26,IND,NBA,C,2,36,19.9,0.459,0,0.318,19.7,38.8,29.7,11.2,0,2.1,13.8,36.9,NA,0,0.1,0,0.063,NA,-0.3,-1.6,-1.9,0
Career,NA,,NBA,,418,10690,19.6,0.592,0.003,0.415,10.9,22.9,17,7.5,0.6,4.6,13.6,19.9,NA,20.9,16.4,37.4,0.168,NA,0.9,0.5,1.4,9.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,LAL,NBA,,392,10174,19.8,0.6,0.003,0.429,10.9,23,17.1,7.4,0.6,4.6,13.7,19.6,NA,21.1,15.8,37,0.174,NA,1,0.6,1.5,9.1
1 season,NA,CLE,NBA,,24,480,14.8,0.456,0,0.207,10.7,18.9,14.7,9.6,0.6,4.9,11.9,23.4,NA,-0.2,0.5,0.4,0.036,NA,-1.5,-0.4,-1.9,0
1 season,NA,IND,NBA,,2,36,19.9,0.459,0,0.318,19.7,38.8,29.7,11.2,0,2.1,13.8,36.9,NA,0,0.1,0,0.063,NA,-0.3,-1.6,-1.9,0
