Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,23,NOB,ABA,SG,78,NA,41.7,7.1,15.1,0.467,0,0.1,0.222,7,15,0.468,0.467,4.6,6.5,0.709,NA,NA,5.7,2.3,NA,NA,3.1,3.1,18.8
1968-69,24,NOB,ABA,PG,77,NA,41.4,9.9,18.6,0.535,0,0.1,0.143,9.9,18.5,0.537,0.535,6.8,8.4,0.805,1.8,3.9,5.7,5.7,NA,NA,2.6,2.9,26.6
1969-70,25,NOB,ABA,PG,70,NA,35.9,7.6,15.3,0.497,0,0.1,0.222,7.6,15.2,0.5,0.498,5.4,6.7,0.81,1.2,3.3,4.5,4.9,NA,NA,3.9,3.4,20.7
1970-71,26,MMP,ABA,PG,80,NA,37.6,7.4,15.3,0.486,0.1,0.1,0.571,7.4,15.2,0.486,0.488,4.7,6,0.778,1.5,3.3,4.8,5.9,NA,NA,3.7,3,19.6
1971-72,27,UTS,ABA,PG,78,NA,37.2,5.9,11.6,0.512,0,0.1,0.167,5.9,11.5,0.514,0.512,3.6,4.6,0.779,1.2,3.7,4.8,6.2,NA,NA,3.5,3.2,15.5
1972-73,28,UTS,ABA,PG,80,NA,35.6,6.2,11.9,0.523,0,0,0,6.2,11.8,0.524,0.523,4.3,5.4,0.799,0.9,3.3,4.2,5.6,NA,NA,3.3,3.4,16.7
1973-74,29,UTS,ABA,PG,83,NA,38.1,7,12.8,0.55,0,0,0,7,12.8,0.551,0.55,2.8,3.1,0.884,1.2,3.1,4.3,5.2,1.9,0.4,2.9,2.5,16.8
1974-75,30,WSB,NBA,PG,73,NA,19.5,2.8,5.5,0.518,NA,NA,NA,2.8,5.5,0.518,0.518,1.4,1.9,0.725,0.5,1.4,1.9,2.2,1,0.1,NA,2.6,7.1
1975-76,31,WSB,NBA,PG,64,NA,17.7,2.4,4.8,0.497,NA,NA,NA,2.4,4.8,0.497,0.497,1.1,1.5,0.766,0.5,1.5,2,1.9,0.5,0.1,NA,2,5.9
1976-77,32,WSB,NBA,PG,3,NA,11,0.7,3,0.222,NA,NA,NA,0.7,3,0.222,0.222,0.7,1.3,0.5,0.3,1,1.3,0.3,0.7,0,NA,1.3,2
Career,NA,,TOT,,686,NA,34.2,6.3,12.4,0.509,0,0.1,0.25,6.3,12.4,0.51,0.51,3.9,5,0.785,1.1,3,4.3,4.5,1.2,0.2,3.3,2.9,16.6
,NA,,ABA,,546,NA,38.2,7.3,14.3,0.51,0,0.1,0.25,7.3,14.2,0.511,0.51,4.6,5.8,0.789,1.3,3.4,4.9,5.1,1.9,0.4,3.3,3.1,19.2
,NA,,NBA,,140,NA,18.5,2.6,5.1,0.505,NA,NA,NA,2.6,5.1,0.505,0.505,1.3,1.7,0.738,0.5,1.5,1.9,2,0.8,0.1,NA,2.3,6.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"NOB,MMP",ABA,,305,NA,39.2,8,16.1,0.498,0,0.1,0.281,8,16,0.499,0.499,5.4,6.9,0.777,1.5,3.5,5.2,4.7,NA,NA,3.3,3.1,21.4
3 seasons,NA,UTS,ABA,,241,NA,37,6.4,12.1,0.529,0,0,0.125,6.4,12,0.53,0.53,3.6,4.4,0.813,1.1,3.3,4.5,5.7,1.9,0.4,3.2,3,16.3
3 seasons,NA,WSB,NBA,,140,NA,18.5,2.6,5.1,0.505,NA,NA,NA,2.6,5.1,0.505,0.505,1.3,1.7,0.738,0.5,1.5,1.9,2,0.8,0.1,NA,2.3,6.4
