Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,21,DET,NBA,PG,57,2,1081,5.1,12.7,0.401,0.1,0.5,0.188,5,12.2,0.41,4.2,5.2,0.814,1.1,3.2,4.3,5.3,1.6,0.2,2.6,3.8,14.5
2008-09,22,DET,NBA,PG,79,65,2517,5.7,13.1,0.439,0.3,1.1,0.295,5.4,11.9,0.453,3.3,4.1,0.803,1,2.9,3.9,5.5,1.1,0.2,2.5,3.1,15.1
2009-10,23,DET,NBA,PG,73,67,2499,6.5,16,0.405,0.3,1.1,0.228,6.2,14.8,0.418,4.3,5.2,0.833,1,3.1,4,5,1.5,0.2,2.3,3,17.5
2010-11,24,DET,NBA,PG,70,54,2183,6,13.6,0.439,0.4,1.5,0.289,5.6,12.2,0.457,5.4,6.3,0.866,1.2,2.4,3.6,6,1.3,0.2,2.6,2.9,17.8
2011-12,25,DET,NBA,SG,55,48,1644,5.6,13.1,0.429,0.7,2.3,0.317,4.9,10.8,0.452,5.8,7,0.834,0.8,2.3,3.1,4.6,1,0.2,2.3,2.7,17.8
2012-13,26,DET,NBA,SG,76,24,2171,5,12.4,0.406,0.9,3,0.302,4.1,9.4,0.44,3.5,4.5,0.783,0.7,2.8,3.5,4.5,0.8,0.3,2.2,2.1,14.5
2013-14,27,DET,NBA,SG,73,5,1950,6.9,15.7,0.436,0.4,1.6,0.273,6.4,14.1,0.455,4.5,5.4,0.836,0.7,2.4,3.1,2.8,1,0.2,2.3,2.4,18.7
2014-15,28,IND,NBA,PG,71,36,1874,6.4,14.5,0.44,1.1,2.7,0.39,5.3,11.8,0.452,3.4,4.1,0.819,0.7,4.1,4.8,4.2,1.1,0.2,2.3,2.5,17.2
2015-16,29,IND,NBA,PG,58,1,1275,5.2,12.5,0.413,0.6,2.3,0.241,4.6,10.2,0.453,3.7,4.5,0.829,0.5,3.9,4.4,4,1.2,0.2,2.1,2.2,14.6
2016-17,30,IND,NBA,PG,39,0,696,4.7,12.6,0.373,1,3.1,0.317,3.7,9.5,0.391,4.1,5.5,0.748,0.3,4,4.3,4.3,0.8,0,2.7,2.3,14.5
Career,NA,,NBA,,651,302,17890,5.8,13.8,0.423,0.6,1.9,0.3,5.3,12,0.442,4.2,5.1,0.824,0.8,3,3.8,4.7,1.1,0.2,2.4,2.7,16.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,DET,NBA,,483,265,14045,5.9,13.9,0.423,0.5,1.6,0.286,5.4,12.3,0.442,4.4,5.3,0.828,0.9,2.7,3.6,4.8,1.2,0.2,2.4,2.8,16.6
3 seasons,NA,IND,NBA,,168,37,3845,5.7,13.5,0.421,0.9,2.7,0.331,4.8,10.8,0.443,3.6,4.5,0.807,0.6,4,4.6,4.2,1.1,0.2,2.3,2.4,15.9
