Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,24,DAL,NBA,PF,40,4,10.8,1.5,2.8,0.523,0,0.1,0.333,1.4,2.7,0.528,0.527,0.4,0.8,0.424,1,1.4,2.4,0.7,0.3,0.2,0.4,1.2,3.3
2001-02,25,DAL,NBA,PF,62,11,21.9,2.4,4.8,0.5,0,0,0,2.4,4.8,0.503,0.5,1.6,2.4,0.676,2.4,3.1,5.5,0.6,0.9,0.5,0.6,2.5,6.5
2002-03,26,DAL,NBA,SF,48,12,23,2.7,4.8,0.558,0,0,0,2.7,4.8,0.561,0.558,1.3,1.9,0.681,1.9,2.8,4.6,1,0.8,0.5,0.5,2.7,6.7
2003-04,27,DAL,NBA,SF,58,7,12.4,1.2,2.8,0.444,0,0.1,0.5,1.2,2.7,0.443,0.451,0.5,0.8,0.652,1.2,1.5,2.7,0.4,0.6,0.3,0.5,1.6,3
2004-05,28,TOT,NBA,PF,68,4,17.4,2.1,4.7,0.45,0.1,0.3,0.286,2,4.4,0.462,0.46,0.9,1.3,0.637,1.5,2.1,3.6,1,0.6,0.4,0.9,2.2,5.2
2004-05,28,GSW,NBA,PF,42,4,14.5,1.7,4.1,0.407,0.1,0.4,0.4,1.5,3.7,0.408,0.424,0.7,1.1,0.644,1.3,1.5,2.8,0.9,0.4,0.2,0.8,1.7,4.2
2004-05,28,DEN,NBA,PF,26,0,22.1,2.9,5.8,0.5,0,0.2,0,2.9,5.5,0.521,0.5,1.1,1.8,0.63,1.9,2.9,4.8,1.1,0.9,0.5,1.1,3,6.9
2005-06,29,DEN,NBA,PF,64,3,22.6,2,4.7,0.422,0.1,0.2,0.333,1.9,4.5,0.426,0.429,1.4,1.8,0.781,2,3.1,5.1,0.8,0.8,0.5,0.8,2.6,5.4
2006-07,30,DEN,NBA,PF,75,36,22.1,2.7,4.7,0.576,0,0.2,0.083,2.7,4.6,0.594,0.578,1.2,1.6,0.715,1.7,2.4,4.1,0.9,1,0.3,0.7,2.8,6.6
2007-08,31,DEN,NBA,PF,78,3,21.3,2.2,4.7,0.473,0.7,1.9,0.361,1.6,2.8,0.548,0.545,0.8,1.1,0.708,1.4,2.9,4.3,1.2,0.9,0.5,0.8,2.6,5.9
2008-09,32,NJN,NBA,PF,27,0,11.8,1.2,2.7,0.446,0.2,0.9,0.2,1,1.8,0.571,0.48,0.3,0.8,0.364,0.6,1.9,2.5,0.7,0.4,0.1,0.7,1.9,2.9
2009-10,33,TOT,NBA,PF,46,5,14.9,1.3,3.2,0.425,0.4,1.4,0.297,0.9,1.8,0.524,0.49,0.3,0.5,0.583,0.7,1.8,2.5,0.6,0.6,0.3,0.5,2,3.4
2009-10,33,NJN,NBA,PF,13,2,15.7,1.5,4.1,0.377,0.2,1.3,0.176,1.3,2.8,0.472,0.406,0.5,0.9,0.5,0.9,2,2.9,1.2,0.7,0.2,0.9,2.5,3.8
2009-10,33,DAL,NBA,PF,33,3,14.6,1.3,2.8,0.452,0.5,1.4,0.34,0.8,1.4,0.565,0.538,0.2,0.4,0.667,0.7,1.7,2.3,0.4,0.5,0.4,0.4,1.8,3.3
2010-11,34,CHA,NBA,PF,31,0,12,0.8,2.3,0.361,0.4,1.1,0.324,0.5,1.2,0.395,0.438,0.2,0.4,0.545,0.5,1,1.4,0.6,0.4,0.2,0.4,1.7,2.2
2011-12,35,CHA,NBA,PF,22,0,12.3,1.1,2.9,0.375,0.4,1.3,0.276,0.7,1.6,0.457,0.438,0.1,0.2,0.5,0.5,1.8,2.3,0.5,0.9,0.2,0.3,1.8,2.6
Career,NA,,NBA,,619,85,18.1,1.9,4,0.481,0.2,0.6,0.311,1.8,3.5,0.509,0.503,0.9,1.3,0.671,1.4,2.3,3.7,0.8,0.7,0.4,0.6,2.2,4.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,243,42,22,2.4,4.8,0.494,0.2,0.7,0.328,2.1,4.1,0.524,0.519,1.1,1.5,0.723,1.7,2.8,4.5,1,0.9,0.5,0.8,2.7,6.1
5 seasons,NA,DAL,NBA,,241,37,17,1.9,3.7,0.503,0.1,0.2,0.333,1.8,3.5,0.514,0.513,0.9,1.4,0.648,1.5,2.2,3.7,0.6,0.7,0.4,0.5,2,4.7
2 seasons,NA,CHA,NBA,,53,0,12.1,0.9,2.6,0.368,0.4,1.2,0.302,0.6,1.4,0.425,0.438,0.2,0.3,0.533,0.5,1.3,1.8,0.6,0.6,0.2,0.4,1.7,2.4
1 season,NA,GSW,NBA,,42,4,14.5,1.7,4.1,0.407,0.1,0.4,0.4,1.5,3.7,0.408,0.424,0.7,1.1,0.644,1.3,1.5,2.8,0.9,0.4,0.2,0.8,1.7,4.2
2 seasons,NA,NJN,NBA,,40,2,13.1,1.3,3.2,0.417,0.2,1.1,0.19,1.1,2.1,0.529,0.449,0.4,0.9,0.412,0.7,1.9,2.6,0.9,0.5,0.2,0.8,2.1,3.2
