Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,21,POR,NBA,PG,10,0,3.8,1,2.4,0.417,0.2,0.4,0.5,0.8,2,0.4,0.458,0.4,0.7,0.571,0.1,0.1,0.2,0.5,0,0,0.4,0.6,2.6
2010-11,22,POR,NBA,PG,64,0,12.2,2.1,5.1,0.412,0.7,2.1,0.353,1.4,3,0.451,0.483,0.6,0.7,0.766,0.3,0.5,0.8,1.7,0.4,0,1,1,5.5
2011-12,23,SAS,NBA,PG,16,3,16.3,3.9,8.1,0.485,1.5,3.5,0.429,2.4,4.6,0.527,0.577,0.9,0.9,1,0.3,1.5,1.8,2.4,0.6,0.1,1.6,0.9,10.3
2012-13,24,SAS,NBA,PG,58,2,11.3,1.9,4.2,0.469,0.9,2.2,0.4,1.1,1.9,0.55,0.577,0.3,0.3,0.842,0.2,0.7,0.9,1.1,0.4,0.1,0.7,0.9,5.1
2013-14,25,SAS,NBA,PG,81,2,18.9,3.8,8.2,0.464,1.7,3.9,0.425,2.1,4.3,0.5,0.565,0.9,1,0.89,0.4,1.7,2.1,1.8,0.8,0.1,0.8,1.4,10.2
2014-15,26,SAS,NBA,PG,51,0,15.7,2.5,6.6,0.381,1.2,3.6,0.341,1.3,3,0.429,0.473,0.6,0.8,0.825,0.4,1.1,1.5,1.7,0.5,0,0.7,1.1,6.9
2015-16,27,SAS,NBA,PG,81,3,20.5,3.2,7.6,0.425,1.5,4,0.384,1.7,3.6,0.469,0.525,0.6,0.7,0.81,0.3,1.6,2,2.8,0.7,0.1,0.9,1.3,8.5
2016-17,28,SAS,NBA,PG,80,8,21.9,3.4,7.8,0.44,1.8,4.4,0.414,1.6,3.3,0.474,0.558,0.8,1,0.825,0.3,1.5,1.8,3.5,0.8,0,1.3,1.4,9.5
2017-18,29,SAS,NBA,PG,82,36,25.7,3.4,8.3,0.411,1.9,5,0.372,1.5,3.3,0.47,0.523,1.3,1.4,0.89,0.3,1.6,1.9,2.8,0.7,0.1,1.3,1.6,10
2018-19,30,SAS,NBA,PG,82,1,23.3,3.4,8.1,0.425,1.9,4.9,0.394,1.5,3.2,0.475,0.545,1.1,1.3,0.854,0.3,1.9,2.2,3,0.6,0.1,1.1,1.6,9.9
2019-20,31,SAS,NBA,PG,63,1,22.7,3.9,9.1,0.429,2.3,6.2,0.38,1.6,3,0.529,0.557,1.5,1.7,0.861,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,11.7
Career,NA,,NBA,,668,56,19.4,3.1,7.3,0.43,1.6,4,0.389,1.6,3.3,0.482,0.538,0.9,1,0.851,0.3,1.3,1.7,2.3,0.7,0.1,1,1.3,8.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,SAS,NBA,,594,56,20.4,3.3,7.6,0.432,1.7,4.3,0.391,1.6,3.3,0.485,0.543,0.9,1,0.86,0.3,1.5,1.8,2.4,0.7,0.1,1,1.4,9.2
2 seasons,NA,POR,NBA,,74,0,11.1,2,4.8,0.412,0.7,1.9,0.358,1.3,2.9,0.447,0.482,0.5,0.7,0.741,0.3,0.4,0.7,1.5,0.4,0,0.9,0.9,5.1
